HEADER[~&~	~&~UNIV_DT::TIMESTAMP~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~UNIV_FISCAL_PRD_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'201809290000000000'~&~	~&~'dc33f0f9-afa4-4ea6-bcd2-fb935cb4a588'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'03'~&~	~&~]RECORD
RECORD[~&~	~&~'201809300000000000'~&~	~&~'7f082426-e0eb-46fc-92ef-b477c28e662c'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'03'~&~	~&~]RECORD
RECORD[~&~	~&~'201810010000000000'~&~	~&~'e02b4457-365d-4b96-ac03-ce9a9c4d78f2'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810020000000000'~&~	~&~'00cb9f95-c609-48da-9607-cede46093122'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810030000000000'~&~	~&~'e0a47f1e-556d-4550-848a-09553131a5fc'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810040000000000'~&~	~&~'c5a55b9b-258a-46d6-9ab1-7062488e2ce1'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810050000000000'~&~	~&~'8aefe462-e497-49b8-9aef-999d60845223'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810060000000000'~&~	~&~'525d8459-f520-4f4e-9270-fbcce983bd58'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810070000000000'~&~	~&~'2ea6ec2f-23cb-4d5c-971c-8f3364d986f7'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810080000000000'~&~	~&~'de473e40-f00c-43f4-bfb7-8a06aed739b2'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810090000000000'~&~	~&~'7a5395fd-5ae7-4d5a-8d7e-0ebd5806c2cd'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810100000000000'~&~	~&~'6440f159-509a-41ae-877d-ca6d02f698b3'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810110000000000'~&~	~&~'fe10c801-9969-48aa-a502-a55bf4928724'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810120000000000'~&~	~&~'5d6e989c-bf33-48be-afe4-04b896caf728'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810130000000000'~&~	~&~'e17cbbf1-babe-4ee1-a6ad-239c3bfcca14'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810140000000000'~&~	~&~'62bfd22f-6819-42f7-bf89-39d792356319'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810150000000000'~&~	~&~'155c679c-6b66-44a9-a886-4126b239c160'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810160000000000'~&~	~&~'acdf31fd-8660-4b63-8bdd-95a56a8d75b7'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810170000000000'~&~	~&~'cfa6367b-214f-423f-95b2-46aa2d8554af'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810180000000000'~&~	~&~'2f1ecbb0-5d9e-43a4-9302-b5b2d1d084ae'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810190000000000'~&~	~&~'7e34c33b-6f79-463a-a1a7-19f9d1fd153d'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810200000000000'~&~	~&~'52e675ba-e5dc-445c-953a-49581d971e9a'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810210000000000'~&~	~&~'fd1da768-3db3-487a-963e-e5620fecfce9'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810220000000000'~&~	~&~'290e4cc6-f785-4e1a-a95a-6ade20a06532'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810230000000000'~&~	~&~'4e247d14-d6c7-403f-ae4c-6c4b714a2c57'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810240000000000'~&~	~&~'bb38de12-0a7f-4996-a34f-5fdaa4685772'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810250000000000'~&~	~&~'618558fe-0704-4df3-b06a-5aff248a26c8'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810260000000000'~&~	~&~'8f92cecc-1c64-45db-8d92-39a9bae387f9'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810270000000000'~&~	~&~'099d5944-0b20-4164-9ebb-f76f66b4df04'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810280000000000'~&~	~&~'9725e0b3-253c-4c26-b587-1ec88b1d4ecf'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810290000000000'~&~	~&~'0ddbd00b-bb2f-4155-bebf-e5f6a0f085bf'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810300000000000'~&~	~&~'2a48e37f-95ab-4208-b70b-30bc749cc8ad'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201810310000000000'~&~	~&~'9ad6c04c-97da-460a-b7b2-8500c3b12ab4'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'04'~&~	~&~]RECORD
RECORD[~&~	~&~'201811010000000000'~&~	~&~'db85f9f7-dd39-4f35-ac06-c5422a933a4f'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811020000000000'~&~	~&~'fbbc64ac-f2ca-4352-a620-13a907d74904'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811030000000000'~&~	~&~'d10863a6-5702-4d5f-ba16-f3f668d40717'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811040000000000'~&~	~&~'06e168f6-0ee6-4646-81cb-c7bc2ec7cfe6'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811050000000000'~&~	~&~'e73edd6e-74b7-4e09-bd80-a64150050c59'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811060000000000'~&~	~&~'90ac7c11-d2bf-495c-b227-83fe58eaf631'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811070000000000'~&~	~&~'5bc75a89-bdc8-47bc-9a98-27d6dcd6284a'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811080000000000'~&~	~&~'841791a1-3350-4d4b-a1c4-894ede8d826b'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811090000000000'~&~	~&~'13d3341c-d09c-4c22-b1ca-85fa95d57e62'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811100000000000'~&~	~&~'63d6a04a-9c6e-49da-963b-bac015cb8678'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811110000000000'~&~	~&~'30b6c87e-8a89-4992-9b7d-a96125f9460b'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811120000000000'~&~	~&~'3af01aa9-f2c7-4033-9772-f7356db3f72c'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811130000000000'~&~	~&~'535cc6fc-ebc5-49b0-b1e7-de016b1bc936'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811140000000000'~&~	~&~'ae6b672c-f816-45fa-8206-a8e26b7c2ae5'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811150000000000'~&~	~&~'9604a01d-5e90-48b2-b1fa-e564dbf23c7d'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811160000000000'~&~	~&~'d95ce45b-fb13-4946-af39-c454196ef687'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811170000000000'~&~	~&~'e74b2a21-3d6f-4929-b969-7a0099a1c034'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811180000000000'~&~	~&~'c2041e4b-94ae-4908-a4be-d2eae8487cf0'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811190000000000'~&~	~&~'41663384-4b8f-4b8e-bc2e-b585c213b119'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811200000000000'~&~	~&~'2e0365fa-7a51-46d2-aa13-9e67d8323b07'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811210000000000'~&~	~&~'fe847e4a-5eff-43c0-8a51-a2b43b728207'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811220000000000'~&~	~&~'dd58894b-5093-4662-8598-4ee1c92d3eaf'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811230000000000'~&~	~&~'935657e7-3ec6-4617-9c14-51b5ebbb9be6'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811240000000000'~&~	~&~'4ebc4dbb-ae92-4d46-82ba-5ecddcfbc76a'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811250000000000'~&~	~&~'7fd2e5d8-7537-4946-a800-1b35d148ce06'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811260000000000'~&~	~&~'1e8263a6-9b2c-47be-8db8-732f9d2f32eb'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811270000000000'~&~	~&~'175743fd-4ae7-494f-9621-9248b76c9678'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811280000000000'~&~	~&~'87b7f357-5432-4938-ad4b-8c980db8309e'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811290000000000'~&~	~&~'8472004c-1961-4d52-a785-068c0ebaeb3f'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201811300000000000'~&~	~&~'a3ff9279-86a5-4a87-8326-eaa99562c8b6'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'201812010000000000'~&~	~&~'3bb54e26-0ed5-4a6e-8bbc-38f63533dea4'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812020000000000'~&~	~&~'a3c05fef-fc3e-4034-ba60-377b150c23c8'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812030000000000'~&~	~&~'934d13e7-b418-4a25-aed5-1098b9182667'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812040000000000'~&~	~&~'c52424a9-66bf-4632-8e44-39906d56c608'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812050000000000'~&~	~&~'b4698bfd-519c-4a57-88f4-ea655307c56e'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812060000000000'~&~	~&~'70696fb7-caf8-480e-9e38-667bde8bf05e'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812070000000000'~&~	~&~'64b403fb-19dd-4fae-aedc-8e5999f0f7a9'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812080000000000'~&~	~&~'5d21c7ab-427f-45f4-9b96-2e7ee117d415'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812090000000000'~&~	~&~'9af9ee46-5aef-4ca6-9d5a-0ab7a7ab2a04'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812100000000000'~&~	~&~'ec2ba8bb-0426-4646-84f6-fb02ceea5f8a'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812110000000000'~&~	~&~'bc23ca22-5879-413b-8be2-7f5d79ec8aa0'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812120000000000'~&~	~&~'06567a1b-6df4-4b59-9e60-a03423dbde66'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812130000000000'~&~	~&~'e160a0aa-61ac-4bae-b3fa-8496fd47c562'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812140000000000'~&~	~&~'5b2c577f-3cd9-44b9-a692-310a063b1a8c'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812150000000000'~&~	~&~'430caa86-e4af-4117-b369-f2b83b5919c0'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812160000000000'~&~	~&~'35cc0077-d13d-4ae8-9cef-228c3e46fea2'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812170000000000'~&~	~&~'f35832bd-c333-4bbe-a717-3f73c6cc3837'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812180000000000'~&~	~&~'eb9837bd-ba82-451a-92cd-ab5d05a87ec0'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812190000000000'~&~	~&~'2b0ad7e7-bebc-4462-b362-d576afa091cc'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812200000000000'~&~	~&~'cec46b6f-8185-4ce3-8d11-b841880a34eb'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812210000000000'~&~	~&~'1e9109be-af20-4737-add6-1a253d200c41'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812220000000000'~&~	~&~'205cc503-28cb-4fdd-b480-7978d28a6bb9'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812230000000000'~&~	~&~'eba16ae4-ec9b-4be3-ab19-ed5a5f604ca4'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812240000000000'~&~	~&~'8459312f-7dfb-4ec8-8f11-eb69c4f70dc4'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812250000000000'~&~	~&~'20cd19aa-f82a-41ba-81e8-e038c3024e79'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812260000000000'~&~	~&~'1d4d07a6-ecaf-4eac-8c32-58c5dce1c517'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812270000000000'~&~	~&~'80047cfd-a18c-45ac-b917-8d29e3a49c84'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812280000000000'~&~	~&~'22fac049-3da6-4717-b97b-844495cb387a'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812290000000000'~&~	~&~'c904c45d-9b91-4dca-a40f-94687c4d322f'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812300000000000'~&~	~&~'3bd98a8d-8d48-4d23-8279-87fc439c7b3c'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201812310000000000'~&~	~&~'16b0fc04-f80e-4b1b-aad1-91c2b9b3f3b2'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201901010000000000'~&~	~&~'4554e5df-7a0a-4bea-8019-5d4c05dbdf8f'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901020000000000'~&~	~&~'851ca0c3-2b20-4da1-abd7-118152df0643'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901030000000000'~&~	~&~'ee3d6dde-306c-407d-80ad-edc5dc535ed7'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901040000000000'~&~	~&~'e8ad698d-6157-4e11-a07d-f783cc4c00c0'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901050000000000'~&~	~&~'3aa70bb5-675a-4bf3-a6a7-c8da4a932b46'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901060000000000'~&~	~&~'472d16e9-08a1-46e5-b29d-de0849833048'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901070000000000'~&~	~&~'cdc74446-c2b5-408c-ac2d-58dbc74c6c35'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901080000000000'~&~	~&~'0a489800-a507-447f-8aee-f6ba24fef9d9'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901090000000000'~&~	~&~'52c52b09-b14d-4098-a3d1-139bb3fca13a'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901100000000000'~&~	~&~'cb9a48da-72fd-4226-a4f9-22a8edf74f4f'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901110000000000'~&~	~&~'ea69a94f-f27b-47c9-b05e-43b26a8b1fd5'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901120000000000'~&~	~&~'d4084643-cc85-47a2-9fb1-aaaa8c41e392'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901130000000000'~&~	~&~'362d3caf-8bff-49d8-aece-b977bb26cadc'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901140000000000'~&~	~&~'478aefe3-c4ad-48fe-ae77-dda8807e683c'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901150000000000'~&~	~&~'346e173d-9772-4b35-acf5-a682e8849e3c'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901160000000000'~&~	~&~'3f09fcba-c48b-42b1-8f0d-497b8ab30e5a'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901170000000000'~&~	~&~'10a07c5d-ad32-4b90-b97a-51783bc0fea2'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901180000000000'~&~	~&~'7b008b39-e43f-4f4c-9cb4-6d7189814b47'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901190000000000'~&~	~&~'e01317e6-4faf-4410-9ca8-51fd21bad618'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901200000000000'~&~	~&~'b32b235c-d336-49d7-a8d1-78f12db76ab6'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901210000000000'~&~	~&~'00b2e5aa-4d23-468c-a4a8-f7f2662b730f'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901220000000000'~&~	~&~'c68f3100-7b46-41fe-8593-027d7dea4578'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901230000000000'~&~	~&~'77bc2c8d-7294-47a3-8349-57efe54b68e2'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901240000000000'~&~	~&~'6025613e-304b-4fb7-83dc-4f796fb42a20'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901250000000000'~&~	~&~'1d9d0f65-8c0b-40df-a112-237aeb741d80'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901260000000000'~&~	~&~'c6a3ee24-825d-4632-80ec-b54ebe335443'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901270000000000'~&~	~&~'0a4ba641-fae2-4b82-9dc0-ca4b5f5f0f71'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901280000000000'~&~	~&~'162950da-b670-402e-aa72-b9a35bad1bea'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901290000000000'~&~	~&~'3ae9c177-42a1-4d9b-8197-64bd405e382b'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901300000000000'~&~	~&~'6fe2ba91-0d54-42f4-8eab-4d7494df650c'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201901310000000000'~&~	~&~'2b6cb1b8-90b4-4edb-8b8e-06480c07128c'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201902010000000000'~&~	~&~'7459eae4-85e8-42f8-a372-30ef72714bfe'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201902020000000000'~&~	~&~'e985f15a-cbef-4740-86f7-5fe22fb01285'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201902030000000000'~&~	~&~'8c8f0cef-a9e5-489b-b860-305273e79ce3'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201902040000000000'~&~	~&~'297100c2-1c21-4241-b676-b45a7c3cbd2e'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201902050000000000'~&~	~&~'42abba22-0bdf-4045-983f-b5f10289c3dd'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201902060000000000'~&~	~&~'5a610c0c-32f6-4988-934e-f0e72e81ff43'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201902070000000000'~&~	~&~'31878605-0d89-4cad-97d6-ccbb1c8e32b1'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201902080000000000'~&~	~&~'d350a276-ce6d-4d81-a125-de585b575f6b'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201902090000000000'~&~	~&~'b8c92535-ddba-4883-9672-4dde5df844ba'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201902100000000000'~&~	~&~'54fd49ff-1f58-4e9e-a6df-291e3777a99b'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201902110000000000'~&~	~&~'dffb432d-2967-4e58-b177-26a9e0e9bc7c'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201902120000000000'~&~	~&~'050fb3e4-6e69-49b5-842f-0197a086ae1b'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201902130000000000'~&~	~&~'044d15eb-bdc6-435d-900f-4f861af1f66f'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201902140000000000'~&~	~&~'4124da2c-08ac-432c-a33c-6a3388f7efae'~&~	~&~'1'~&~	~&~'2019'~&~	~&~'08'~&~	~&~]RECORD
