HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_SERIES_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2019'~&~	~&~'119'~&~	~&~'b644bfad-77c7-4d76-87c4-708f26f75c9a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'120'~&~	~&~'4c5fb76c-361d-438c-8a6a-d36203f8807c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'121'~&~	~&~'ab217f44-bf95-403f-b427-5355818888d5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'122'~&~	~&~'cb731b8b-a9e0-47c3-a70a-cc76891b8ce7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'123'~&~	~&~'2f6e7589-ff06-43ac-bdfe-42f638316f77'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'124'~&~	~&~'82b8a3bb-4381-426c-81fa-12dcc542f120'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'125'~&~	~&~'a89482c3-eba8-4afb-ad82-a2d80614f385'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'126'~&~	~&~'eb3ba5a9-46cc-4a66-a713-6236691bf7db'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'127'~&~	~&~'88f3b31e-0925-44f3-ac62-aad1f30753d5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'128'~&~	~&~'2c287129-2de9-4f43-890d-9c9987e7a997'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'129'~&~	~&~'e87cee62-37da-4d51-908f-14fe86cabf4c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'130'~&~	~&~'9d6baeec-451b-4a6b-92c3-37d7c7b4167d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'131'~&~	~&~'abdb0212-3d45-4ee0-9539-896b01dc449e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'000'~&~	~&~'3f2d721d-9181-49e3-8a33-69f0a7086d3e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'001'~&~	~&~'05bd076a-d1c2-496f-a547-b1bb62c4d938'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'002'~&~	~&~'9855546f-99a5-4041-9654-26a69774148f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'003'~&~	~&~'f2cffe6a-5b17-41bd-a6c4-da324e2d87c3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'004'~&~	~&~'9d006749-200e-486d-9f02-4e7a990746d8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'005'~&~	~&~'8f845b54-045d-4e4f-a7b4-88f6df49ccfd'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'006'~&~	~&~'8edd0eda-a6c1-407c-a5f5-be62e5379387'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'007'~&~	~&~'dc105e40-3c40-42cd-8f8a-5719911b9570'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'008'~&~	~&~'6ab01506-fe69-480c-85d4-3b5ddf1f4819'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'009'~&~	~&~'086d6866-9413-4d3f-b29b-4555b5d26c7b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'010'~&~	~&~'ea9a9767-7274-43ca-99e0-c01113129d22'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'011'~&~	~&~'8008dd44-5564-455f-8c37-a9f01ce87bfe'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'012'~&~	~&~'e421316d-d6be-4ed0-9bae-fff88f2ca377'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'013'~&~	~&~'28cef76c-63a5-47d0-9c20-fc2acfef2d53'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'014'~&~	~&~'66bdc414-14ed-452a-ac09-3feb704887cd'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'015'~&~	~&~'37afc7e0-aa31-4d8f-a969-0074354dcfbc'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'016'~&~	~&~'4293a3f8-a2b9-4f4b-8bdd-3666f214fce5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'017'~&~	~&~'2b41b88f-8ba3-48cc-a9e1-8e6a337d681b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'018'~&~	~&~'24e159ac-37f4-4cea-b980-40f03e39b30b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'019'~&~	~&~'22eaf28b-8064-4c4d-8abe-3c2bc61cfc25'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'020'~&~	~&~'01c55405-397a-4703-9602-8cf95d471e94'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'021'~&~	~&~'6496d907-06fd-42f1-8afb-99476617ec94'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'022'~&~	~&~'388b09b0-ada7-4e2c-aa95-ea5ece8dd0ee'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'023'~&~	~&~'ca6683ff-bcd8-48ac-80d5-66bbbc64852b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'024'~&~	~&~'e75628ec-6f45-4a66-9b6d-b029e1a07b46'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'025'~&~	~&~'35b54c00-a14e-4d7a-a701-7a7c8acdf262'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'026'~&~	~&~'721523bc-c359-44f1-8286-9603445e8008'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'027'~&~	~&~'76c786d8-934d-4bfb-9ed5-af24ead88814'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'028'~&~	~&~'8a2b2874-a2cf-472a-8c49-a429dde517cb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'029'~&~	~&~'bd035e6a-a703-4768-a7f9-83118ccff836'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'030'~&~	~&~'031b7935-c16f-451c-9afa-25617f16105f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'031'~&~	~&~'704bd8e5-f83b-439a-bdff-86aaf8c8b9e6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'032'~&~	~&~'c5bd9b84-4106-4881-9564-f4d3dfdc40cc'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'033'~&~	~&~'25d3b915-673e-4629-8a82-b6ce7ee17c34'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'034'~&~	~&~'30b32319-4f40-416c-bed4-131a07d0c41c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'035'~&~	~&~'d1d254a6-a3a2-4358-891d-6bb5d9ad8b5c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'036'~&~	~&~'bf325f54-ade8-4ff9-8098-bb18cc5be31b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'037'~&~	~&~'dc441a70-adbf-46af-8a54-723101819818'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'038'~&~	~&~'6aaa6028-9ccc-444e-a558-85158fe48159'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'039'~&~	~&~'849eaedc-3a2f-4aca-bd6e-0c3ebef23c27'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'040'~&~	~&~'0a778bb5-acf0-42b0-b4a7-9dda235d5ed1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'041'~&~	~&~'428e5e6a-b387-40d3-ad57-de0024433b46'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'042'~&~	~&~'e6f14a3b-8148-4efa-8bb2-d1a1f34616b2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'043'~&~	~&~'249a5b60-62b4-47ea-a425-499466c03157'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'044'~&~	~&~'46a33792-581b-4b0f-8f4d-2dad26ecfa80'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'045'~&~	~&~'f25b8558-943f-4d7e-b72a-888611c79df6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'046'~&~	~&~'d4251252-35a9-460f-b4f3-479db4be643a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'047'~&~	~&~'9c35d9e1-bfa6-4bc5-bfc5-56efdb0e75ea'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'048'~&~	~&~'dfac74db-5bab-42e2-8ee0-e91ba797c9ee'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'049'~&~	~&~'5814abd3-76ad-438c-aa42-22ab85a2c9c7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'050'~&~	~&~'de39dcc0-b2e7-407b-b2fb-35549c977f88'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'051'~&~	~&~'51e4c55a-4709-4873-b5e8-76cc04168ae0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'052'~&~	~&~'672f3f01-a469-4477-b79c-c5e5b536b01d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'053'~&~	~&~'c0bf670b-6afe-456f-a98b-fac52052800c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'054'~&~	~&~'b2d402d7-57d1-4041-9611-891f8d67b6c8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'055'~&~	~&~'501a4e34-2a54-40c3-9b0a-9d738b2b522a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'056'~&~	~&~'17ba57fb-75f2-4f1e-b890-5b66873eff19'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'057'~&~	~&~'92a403f4-2bc1-4bb4-9684-422a213ea2a3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'058'~&~	~&~'c71b75e3-1883-4933-9a43-2cf0d3c2e8f4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'059'~&~	~&~'a5dc450e-8ea0-49b0-8138-f8da7c9c4994'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'060'~&~	~&~'66b830a4-9435-4b9b-9fb7-83e030f5908b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'061'~&~	~&~'55f28b5e-b580-4c75-ad8b-e29f9008b023'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'062'~&~	~&~'ce7ff201-a487-4f93-83d7-8109dc662dd8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'063'~&~	~&~'8fdaa53b-e8b0-4ee5-9b83-f76da28d4304'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'064'~&~	~&~'97ce10f1-a79c-4bc8-84ba-45c5e3d5bf34'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'065'~&~	~&~'742a05a6-d073-4680-968f-c427ba720d76'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'066'~&~	~&~'8947dbca-37cd-4bcf-bac9-ca22c6f5d7d9'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'067'~&~	~&~'dbd171d3-2908-4158-a0ee-cc88e9cbf64c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'068'~&~	~&~'47b6cd90-5a58-4f89-99e8-4c1533818f50'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'069'~&~	~&~'f6340a0e-0268-43b1-ae7f-1de013d003c1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'070'~&~	~&~'30651be2-ac63-464d-87da-fcbfbeafdaa5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'071'~&~	~&~'6c663a77-50db-46f0-bdd2-011232e2ac8d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'072'~&~	~&~'c5e31381-557e-4fe6-88df-b96d12bb42d6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'073'~&~	~&~'4af4bcce-7a49-4823-902c-1c123f3060ef'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'074'~&~	~&~'0e96afc7-8104-43eb-ab7f-874f71930af5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'075'~&~	~&~'6075c57e-e33a-4160-a751-1d4ed5b8cf51'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'076'~&~	~&~'ef97eff7-7fb8-483d-bc87-2ea7dc99ada0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'077'~&~	~&~'2b40f813-4f89-454f-8032-45671185415e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'078'~&~	~&~'80562f7f-fa40-4df6-b67c-7cb57a65bb65'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'079'~&~	~&~'4733275c-e656-4cfd-aa56-67c1e2244ad6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'080'~&~	~&~'cc50fd1f-a55b-4d81-8651-7b7f2035d714'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'081'~&~	~&~'06c92dc7-fa8e-4f09-995b-24dc01ae177f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'082'~&~	~&~'eddb18b4-e8da-4479-b5ec-064fc4ac4457'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'083'~&~	~&~'7147444b-69da-4a68-8aa4-a5b3d267e6c7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'084'~&~	~&~'6bb1e3a6-d63a-4070-bf81-071d8152d73b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'085'~&~	~&~'aeab8a2c-056b-43e3-aef3-9a2ed5179c0a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'086'~&~	~&~'c5c37491-cc0f-4642-828d-111faeb04106'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'087'~&~	~&~'f1ff9803-d6fd-4ed3-8377-6db7c360157e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'088'~&~	~&~'55b57c22-c551-427d-ab97-e591f0803cb4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'089'~&~	~&~'831b6f74-91f7-4d23-8c08-2d410fb33183'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'090'~&~	~&~'71154cc6-9ce4-4ea6-842e-2d8edc8a77c1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'091'~&~	~&~'352edb72-347c-4fa8-8fd2-c9271956a62c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'092'~&~	~&~'56fc6d0e-d5a6-44be-b64c-243173165c11'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'093'~&~	~&~'c07c37ed-a395-4733-85e6-077b45c6b89e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'094'~&~	~&~'063a00ea-1a3f-4487-b20f-e3398fabb11d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'095'~&~	~&~'5dfe9431-bf15-4ccb-8008-e7c47238ccaf'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'096'~&~	~&~'d5dcebb7-b5cb-4dc3-954a-d7537b0f11d4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'097'~&~	~&~'4808293e-082e-456d-a7be-59538bdb2d4b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'098'~&~	~&~'10881538-8dc4-4196-bd7d-348e8e16fa47'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'099'~&~	~&~'75500584-b460-4f20-b0c7-a38ca9b45e50'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'100'~&~	~&~'a86c8bd6-b97c-4fcb-8d96-5f1ede7c82c1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'101'~&~	~&~'cdb7a1ff-b0a6-44b9-89ce-6ffa4e694bf5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'102'~&~	~&~'7bf3b46a-0b12-4a37-9dd3-12b6d9528159'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'103'~&~	~&~'9cebc59e-8529-4383-a4e3-519867eb807a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'104'~&~	~&~'9bda91de-fb87-4a9f-8578-8106b7cd0aeb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'105'~&~	~&~'5d6fdb62-5445-4ab6-910a-76c3f8696760'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'106'~&~	~&~'5156c09e-49e0-4b3b-ba0f-10082710dc6a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'107'~&~	~&~'15465949-977e-452f-b288-2da369e64e83'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'108'~&~	~&~'a7e01a1a-e69e-4ed2-9415-da0740b3baae'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'109'~&~	~&~'35e9957b-45a9-43bc-a906-b0f5ff0b0c94'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'110'~&~	~&~'80bc4115-fe8f-47d0-b7f5-978927e449cb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'111'~&~	~&~'e78bbbbf-03f2-4850-a70a-5bbff6540c7a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'112'~&~	~&~'8c842d63-dd10-4af9-844d-7190003dd758'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'113'~&~	~&~'8770de20-3f86-4e22-b14b-7dd278eda1f2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'114'~&~	~&~'b862d0de-8c44-492b-a13c-41bd78d323e6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'115'~&~	~&~'2b362938-dfc0-483d-a0f4-93ec99b07f63'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'116'~&~	~&~'7736a057-f584-4b28-a20d-e4f824ad9899'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'117'~&~	~&~'416ece9b-389d-4715-aa12-92f41e17bd99'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'118'~&~	~&~'f4adf948-7068-4978-8f5d-c829ca1bfd50'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'119'~&~	~&~'dc5b9997-bcd9-43a8-bb53-a41cf67d5d9c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'120'~&~	~&~'cc6fb988-980b-43e4-81fc-9fdd99e4f38e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'121'~&~	~&~'34e3cdca-e665-4dae-a2f3-4caf3e1f10d6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'122'~&~	~&~'34ab8b91-e4b8-4268-b0d6-fc92f4c1997c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'123'~&~	~&~'b9311345-a6ca-44ea-80fb-2a52af9230dc'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'124'~&~	~&~'dc89f8fc-b580-4de7-b109-54c003518af4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'125'~&~	~&~'d848e426-d0e5-426a-860d-879f05ddd519'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'126'~&~	~&~'fa14c7a5-9f51-4344-bdc7-f142634e902a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'127'~&~	~&~'9089f472-55cb-40fd-ad8f-59f21229cd5a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'128'~&~	~&~'fbb46dbd-234a-4d67-bbd5-05b85b814bea'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'129'~&~	~&~'d466046e-4e90-404d-a4b5-6f0805b73d15'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'130'~&~	~&~'e6b3bac4-702a-4cc7-9083-500b97764ff7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'131'~&~	~&~'31899855-73ef-4012-9cb4-672366bd4eea'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
