HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~DESCRSHORT::VARCHAR~&~	~&~COMPANY::VARCHAR~&~	~&~SETID_LOCATION::VARCHAR~&~	~&~LOCATION::VARCHAR~&~	~&~TAX_LOCATION_CD::VARCHAR~&~	~&~MANAGER_UNVL_ID::VARCHAR~&~	~&~MANAGER_POSN::VARCHAR~&~	~&~BUDGET_YR_END_DT::DECIMAL~&~	~&~BUDGET_LVL::VARCHAR~&~	~&~GL_EXPENSE::VARCHAR~&~	~&~EEO4_FUNCTION::VARCHAR~&~	~&~ACCIDENT_INS::VARCHAR~&~	~&~SI_ACCIDENT_NUM::VARCHAR~&~	~&~HAZARD::VARCHAR~&~	~&~ESTABID::VARCHAR~&~	~&~RISKCD::VARCHAR~&~	~&~FTE_EDIT_INDC::VARCHAR~&~	~&~DEPT_TENURE_FLG::VARCHAR~&~	~&~TL_DISTRIB_INFO::VARCHAR~&~	~&~USE_BUDGETS::VARCHAR~&~	~&~USE_ENCUMBRANCES::VARCHAR~&~	~&~USE_DISTRIBUTION::VARCHAR~&~	~&~BUDGET_DEPTID::VARCHAR~&~	~&~DIST_PRORATE_OPTN::VARCHAR~&~	~&~HP_STATS_DEPT_CD::VARCHAR~&~	~&~HP_STATS_FACULTY::VARCHAR~&~	~&~ACCOUNTING_OWNER::VARCHAR~&~	~&~COUNTRY_GRP::VARCHAR~&~	~&~IU_ORG_MAIL_DRP_CD::VARCHAR~&~	~&~IU_ORG_ADDRESS_2::VARCHAR~&~	~&~IU_ORG_ADDRESS_3::VARCHAR~&~	~&~IU_CAMPUS_CD::VARCHAR~&~	~&~IU_CAMPUS_BLDG::VARCHAR~&~	~&~IU_CAMPUS_ROOM::VARCHAR~&~	~&~IU_POSN_ALLOW_FL::VARCHAR~&~	~&~IU_TENURE_ALLOW_FL::VARCHAR~&~	~&~IU_TITLE_ALLOW_FL::VARCHAR~&~	~&~IU_OCC_UN_ALLOW_FL::VARCHAR~&~	~&~ORG_FSCL_APRVR_UID::VARCHAR~&~	~&~LAST_UPDATE_DATE::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'IN'~&~	~&~'HEMO'~&~	~&~'11400DC3F0DF041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-HEMO'~&~	~&~'IU'~&~	~&~'IUINA'~&~	~&~'IN'~&~	~&~'IN'~&~	~&~'1985208153'~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'IN-HEMO'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IN'~&~	~&~NULL~&~	~&~' '~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'3241801877'~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'HERR'~&~	~&~'11400DC3F0E0041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-HERR'~&~	~&~'IU'~&~	~&~'IUINA'~&~	~&~'IN'~&~	~&~'IN'~&~	~&~'4041902980'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'IN-HERR'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'1595003228'~&~	~&~'1107147600000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'HIST'~&~	~&~'11400DC3F0E1041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-HIST'~&~	~&~'IU'~&~	~&~'IUINA'~&~	~&~'IN'~&~	~&~'IN'~&~	~&~'5263304328'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'IN-HIST'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'1364506195'~&~	~&~'1046408400000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'HOND'~&~	~&~'11400DC3F42B041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-HOND'~&~	~&~'IU'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IN'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1087275600000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'HONP'~&~	~&~'11400DC3F406041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-HONP'~&~	~&~'IU'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IN'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1087275600000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'HONR'~&~	~&~'11400DC3F0E2041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-HONR'~&~	~&~'IU'~&~	~&~'IUINA'~&~	~&~'IN'~&~	~&~'IN'~&~	~&~'5163208565'~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'IN-HONR'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IN'~&~	~&~NULL~&~	~&~' '~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'5163208565'~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'HOS'~&~	~&~'11400DC3F0E5041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-HOS'~&~	~&~'IU'~&~	~&~'IUINA'~&~	~&~'IN'~&~	~&~'IN'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'IN-HOS'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IN'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'HPHL'~&~	~&~'11400DC3F312041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-HPHL'~&~	~&~'IU'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'4425901434'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IN'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'4425901434'~&~	~&~'1050987600000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'HPHY'~&~	~&~'11400DC3F0E3041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-HPHY'~&~	~&~'IU'~&~	~&~'IUINA'~&~	~&~'IN'~&~	~&~'IN'~&~	~&~'4182202259'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'IN-HPHY'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'4182202259'~&~	~&~'1061528400000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'HR'~&~	~&~'11400DC3F0E4041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-HR'~&~	~&~'IU'~&~	~&~'IUINA'~&~	~&~'IN'~&~	~&~'IN'~&~	~&~'4263602369'~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'IN-HR'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IN'~&~	~&~NULL~&~	~&~' '~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'4263602369'~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'HUSE'~&~	~&~'11400DC3F407041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-HUSE'~&~	~&~'IU'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IN'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1087275600000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'IACT'~&~	~&~'11400DC3F0E6041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-IACT'~&~	~&~'IU'~&~	~&~'IUINA'~&~	~&~'IN'~&~	~&~'IN'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'IN-IACT'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IN'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'ICC'~&~	~&~'11400DC3F0E7041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-ICC'~&~	~&~'IU'~&~	~&~'IUINA'~&~	~&~'IN'~&~	~&~'IN'~&~	~&~'5263304328'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'IN-ICC'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'5506104642'~&~	~&~'1062565200000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'ICFA'~&~	~&~'11400DC3F0E8041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-ICFA'~&~	~&~'IU'~&~	~&~'IUINA'~&~	~&~'IN'~&~	~&~'IN'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'IN-ICFA'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IN'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'IDI'~&~	~&~'11400DC3F408041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-IDI'~&~	~&~'IU'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IN'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1087275600000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'IED'~&~	~&~'11400DC3F0E9041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-IED'~&~	~&~'IU'~&~	~&~'IUINA'~&~	~&~'IN'~&~	~&~'IN'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'IN-IED'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IN'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'IEDT'~&~	~&~'11400DC3F409041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-IEDT'~&~	~&~'IU'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IN'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1087275600000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'ILLM'~&~	~&~'11400DC3F311041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-ILLM'~&~	~&~'IU'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IN'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'1043902800000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'IMAG'~&~	~&~'11400DC3F0EA041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-IMAG'~&~	~&~'IU'~&~	~&~'IUINA'~&~	~&~'IN'~&~	~&~'IN'~&~	~&~'5263304328'~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'IN-IMAG'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IN'~&~	~&~NULL~&~	~&~' '~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'1364506195'~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'IMIR'~&~	~&~'11400DC3F0EB041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-IMIR'~&~	~&~'IU'~&~	~&~'IUINA'~&~	~&~'IN'~&~	~&~'IN'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'IN-IMIR'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IN'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'IMMU'~&~	~&~'11400DC3F0EC041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-IMMU'~&~	~&~'IU'~&~	~&~'IUINA'~&~	~&~'IN'~&~	~&~'IN'~&~	~&~'1469805442'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'IN-INTM'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'1170706400'~&~	~&~'1093410000000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'IN'~&~	~&~'11400DC3F0ED041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-IN'~&~	~&~'IU'~&~	~&~'IUINA'~&~	~&~'IN'~&~	~&~'IN'~&~	~&~'6269308135'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'IN-IN'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'6269308135'~&~	~&~'1089954000000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'INCO'~&~	~&~'11400DC3F3AB041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-INCO'~&~	~&~'IU'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IN'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'1067835600000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'INDS'~&~	~&~'11400DC3F0EE041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-INDS'~&~	~&~'IU'~&~	~&~'IUINA'~&~	~&~'IN'~&~	~&~'IN'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'IN-INDS'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IN'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'IN'~&~	~&~'INFD'~&~	~&~'11400DC3F0EF041EE043814FD881041E'~&~	~&~'1'~&~	~&~'IN-INFD'~&~	~&~'IU'~&~	~&~'IUINA'~&~	~&~'IN'~&~	~&~'IN'~&~	~&~'3701402014'~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'IN-INFD'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IN'~&~	~&~NULL~&~	~&~' '~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'3232007851'~&~	~&~'1036213200000'~&~	~&~]RECORD
