HEADER[~&~	~&~FDOC_NBR::VARCHAR~&~	~&~FDOC_TYP_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~FDOC_50_CENT_AMT::DECIMAL~&~	~&~FDOC_25_CENT_AMT::DECIMAL~&~	~&~FDOC_10_CENT_AMT::DECIMAL~&~	~&~FDOC_5_CENT_AMT::DECIMAL~&~	~&~FDOC_1_CENT_AMT::DECIMAL~&~	~&~FDOC_OTHR_CENT_AMT::DECIMAL~&~	~&~FDOC_100_CENT_AMT::DECIMAL~&~	~&~CSHR_STAT_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'UJ8783604'~&~	~&~'CD'~&~	~&~'14034DEF1DDF4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UJ8783604'~&~	~&~'CR'~&~	~&~'14034DEF1DE04D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UK2802304'~&~	~&~'CD'~&~	~&~'14034DEF1B384D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UK2802304'~&~	~&~'CR'~&~	~&~'14034DEF1B394D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UL6119704'~&~	~&~'CD'~&~	~&~'14034DEF17804D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'0.70'~&~	~&~'0.30'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UL6119704'~&~	~&~'CR'~&~	~&~'14034DEF17814D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'0.70'~&~	~&~'0.30'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UM0698904'~&~	~&~'CD'~&~	~&~'14034DEF19334D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UM0698904'~&~	~&~'CR'~&~	~&~'14034DEF19344D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UM8018604'~&~	~&~'CR'~&~	~&~'14034DEF1F384D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UN7869304'~&~	~&~'CD'~&~	~&~'14034DEF1D444D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.00'~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UN7869304'~&~	~&~'CR'~&~	~&~'14034DEF1D454D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.00'~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UN9259204'~&~	~&~'CD'~&~	~&~'14034DEF19CD4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'0.10'~&~	~&~'0.40'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UN9259204'~&~	~&~'CR'~&~	~&~'14034DEF19CE4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'0.10'~&~	~&~'0.40'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UP4513204'~&~	~&~'CD'~&~	~&~'14034DEF18964D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UP4513204'~&~	~&~'CR'~&~	~&~'14034DEF18974D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UP6290604'~&~	~&~'CD'~&~	~&~'14034DEF1E814D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UP6290604'~&~	~&~'CR'~&~	~&~'14034DEF1E824D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UP6692904'~&~	~&~'CD'~&~	~&~'14034DEF1D5E4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UP6692904'~&~	~&~'CR'~&~	~&~'14034DEF1D5F4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UQ5651404'~&~	~&~'CD'~&~	~&~'14034DEF18004D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~'0.20'~&~	~&~'0.20'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UQ5651404'~&~	~&~'CR'~&~	~&~'14034DEF18014D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~'0.20'~&~	~&~'0.20'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UR2621304'~&~	~&~'CD'~&~	~&~'14034DEF1A114D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UR2621304'~&~	~&~'CR'~&~	~&~'14034DEF1A124D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UR6906404'~&~	~&~'CD'~&~	~&~'14034DEF1DDD4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UR6906404'~&~	~&~'CR'~&~	~&~'14034DEF1DDE4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'US1690004'~&~	~&~'CD'~&~	~&~'14034DEF193D4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'3.50'~&~	~&~'0.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'US1690004'~&~	~&~'CR'~&~	~&~'14034DEF193E4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'3.50'~&~	~&~'0.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UT5413704'~&~	~&~'CD'~&~	~&~'14034DEF17B04D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'4.50'~&~	~&~'0.20'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UT5413704'~&~	~&~'CR'~&~	~&~'14034DEF17B14D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'4.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UU3627204'~&~	~&~'CD'~&~	~&~'14034DEF1EBD4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UU3627204'~&~	~&~'CR'~&~	~&~'14034DEF1EBE4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UU5069304'~&~	~&~'CD'~&~	~&~'14034DEF191A4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UU5069304'~&~	~&~'CR'~&~	~&~'14034DEF191B4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UU7172804'~&~	~&~'CD'~&~	~&~'14034DEF1B464D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'22.50'~&~	~&~'8.30'~&~	~&~'2.35'~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UU7172804'~&~	~&~'CR'~&~	~&~'14034DEF1B474D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'22.50'~&~	~&~'8.30'~&~	~&~'2.35'~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UU9590004'~&~	~&~'CD'~&~	~&~'14034DEF1BFD4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UU9590004'~&~	~&~'CR'~&~	~&~'14034DEF1BFE4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UV1100004'~&~	~&~'CD'~&~	~&~'14034DEF1FCD4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'2.60'~&~	~&~'0.15'~&~	~&~NULL~&~	~&~NULL~&~	~&~'5.00'~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UV1100004'~&~	~&~'CR'~&~	~&~'14034DEF1FCE4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'2.60'~&~	~&~'0.15'~&~	~&~NULL~&~	~&~NULL~&~	~&~'5.00'~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UV1341904'~&~	~&~'CD'~&~	~&~'14034DEF1AFA4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.25'~&~	~&~'0.10'~&~	~&~'0.15'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.00'~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UV1341904'~&~	~&~'CR'~&~	~&~'14034DEF1AFB4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.25'~&~	~&~'0.10'~&~	~&~'0.15'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.00'~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UV3352804'~&~	~&~'CD'~&~	~&~'14034DEF1E4F4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~'0.20'~&~	~&~'0.30'~&~	~&~'0.15'~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UV3352804'~&~	~&~'CR'~&~	~&~'14034DEF1E504D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~'0.20'~&~	~&~'0.30'~&~	~&~'0.15'~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UV8100604'~&~	~&~'CR'~&~	~&~'14034DEF181A4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'0.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UV8605004'~&~	~&~'CD'~&~	~&~'14034DEF1F634D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UV8605004'~&~	~&~'CR'~&~	~&~'14034DEF1F644D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UV9591904'~&~	~&~'CD'~&~	~&~'14034DEF1BFF4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'0.10'~&~	~&~'0.15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UV9591904'~&~	~&~'CR'~&~	~&~'14034DEF1C004D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'0.10'~&~	~&~'0.15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UW1715404'~&~	~&~'CD'~&~	~&~'14034DEF1D304D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UW1715404'~&~	~&~'CR'~&~	~&~'14034DEF1D314D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UW3032504'~&~	~&~'CD'~&~	~&~'14034DEF1E734D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~'0.20'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UW3032504'~&~	~&~'CR'~&~	~&~'14034DEF1E744D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~'0.20'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UW5696104'~&~	~&~'CD'~&~	~&~'14034DEF1D904D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UW5696104'~&~	~&~'CR'~&~	~&~'14034DEF1D914D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UW6449804'~&~	~&~'CD'~&~	~&~'14034DEF1F2E4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.50'~&~	~&~'1.40'~&~	~&~'0.45'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UW6449804'~&~	~&~'CR'~&~	~&~'14034DEF1F2F4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.50'~&~	~&~'1.40'~&~	~&~'0.45'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UW7806004'~&~	~&~'CD'~&~	~&~'14034DEF1B1E4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'0.20'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UW7806004'~&~	~&~'CR'~&~	~&~'14034DEF1B1F4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'0.20'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UW8194004'~&~	~&~'CD'~&~	~&~'14034DEF19244D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'3.75'~&~	~&~'0.50'~&~	~&~'0.05'~&~	~&~'0.02'~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UW8194004'~&~	~&~'CR'~&~	~&~'14034DEF19254D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'3.75'~&~	~&~'0.50'~&~	~&~'0.05'~&~	~&~'0.02'~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UY3370404'~&~	~&~'CD'~&~	~&~'14034DEF1E9B4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UY3370404'~&~	~&~'CR'~&~	~&~'14034DEF1E9C4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VA2416804'~&~	~&~'CD'~&~	~&~'14034DEF1BD54D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~'0.10'~&~	~&~'0.10'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VA2416804'~&~	~&~'CR'~&~	~&~'14034DEF1BD64D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~'0.10'~&~	~&~'0.10'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VA4950004'~&~	~&~'CD'~&~	~&~'14034DEF1DFD4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'0.20'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VA4950004'~&~	~&~'CR'~&~	~&~'14034DEF1DFE4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'0.20'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VB5674704'~&~	~&~'CD'~&~	~&~'14034DEF1DFF4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'3.00'~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VB5674704'~&~	~&~'CR'~&~	~&~'14034DEF1E004D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'3.00'~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VB6158404'~&~	~&~'CD'~&~	~&~'14034DEF19514D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VB6158404'~&~	~&~'CR'~&~	~&~'14034DEF19524D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VB8365304'~&~	~&~'CD'~&~	~&~'14034DEF1F5F4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VB8365304'~&~	~&~'CR'~&~	~&~'14034DEF1F604D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VB8705204'~&~	~&~'CD'~&~	~&~'14034DEF1F674D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.50'~&~	~&~'0.30'~&~	~&~'0.35'~&~	~&~'0.10'~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VB8705204'~&~	~&~'CR'~&~	~&~'14034DEF1F684D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.50'~&~	~&~'0.30'~&~	~&~'0.35'~&~	~&~'0.10'~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VC9388204'~&~	~&~'CD'~&~	~&~'14034DEF1E014D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VC9388204'~&~	~&~'CR'~&~	~&~'14034DEF1E024D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VC9538104'~&~	~&~'CD'~&~	~&~'14034DEF1F894D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'0.05'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VC9538104'~&~	~&~'CR'~&~	~&~'14034DEF1F8A4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'0.05'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VD5510304'~&~	~&~'CD'~&~	~&~'14034DEF1FF54D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'0.20'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VD5510304'~&~	~&~'CR'~&~	~&~'14034DEF1FF64D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'0.20'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VG9365704'~&~	~&~'CD'~&~	~&~'14034DEF1F694D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
