HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~FIN_OBJ_LEVEL_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~FIN_OBJ_LEVEL_NM::VARCHAR~&~	~&~FIN_OBJLVL_SHRT_NM::VARCHAR~&~	~&~FIN_CONS_OBJ_CD::VARCHAR~&~	~&~FIN_OBJLVL_ACTV_CD::VARCHAR~&~	~&~FIN_REPORT_SORT_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'IU'~&~	~&~'ICOR'~&~	~&~'014FEE34CD879BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'INDIRECT COST RECOVERY INCOME'~&~	~&~'IND COST INC'~&~	~&~'IDIN'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'INS1'~&~	~&~'014FEE34CD889BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'STU.FEES INSTRUCTIONAL SUMMR 1'~&~	~&~'INSTRUC SUM1'~&~	~&~'STFE'~&~	~&~'Y'~&~	~&~'AP'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'INS2'~&~	~&~'014FEE34CD899BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'STU.FEES INSTRUCTIONAL SUMMR 2'~&~	~&~'INSTRUC SUM2'~&~	~&~'STFE'~&~	~&~'Y'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'INSF'~&~	~&~'014FEE34CD8A9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'STU.FEES INSTRUCTIONAL-FALL'~&~	~&~'INSTRUC FALL'~&~	~&~'STFE'~&~	~&~'Y'~&~	~&~'BK'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'INSS'~&~	~&~'014FEE34CD8B9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'STU.FEES INSTRUCTIONAL-SPRING'~&~	~&~'INSTR SPRING'~&~	~&~'STFE'~&~	~&~'Y'~&~	~&~'BV'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'INV'~&~	~&~'014FEE34CD8C9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'INVENTORY'~&~	~&~'INVENTORY'~&~	~&~'ASST'~&~	~&~'Y'~&~	~&~'PA'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'INVA'~&~	~&~'014FEE34CD8D9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'INVESTMENTS'~&~	~&~'INVEST'~&~	~&~'ASST'~&~	~&~'Y'~&~	~&~'PK'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'INVR'~&~	~&~'014FEE34CD8E9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'INVESTMENTS'~&~	~&~'INVEST'~&~	~&~'OTRE'~&~	~&~'Y'~&~	~&~'DA'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'NORE'~&~	~&~'014FEE34CD8F9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'NOTES RECEIVABLE'~&~	~&~'NOTES REC'~&~	~&~'ASST'~&~	~&~'Y'~&~	~&~'NV'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'NOTP'~&~	~&~'014FEE34CD909BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'NOTES PAYABLE'~&~	~&~'NOTES PAY'~&~	~&~'LIAB'~&~	~&~'Y'~&~	~&~'RV'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'OASS'~&~	~&~'014FEE34CD919BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'OTHER'~&~	~&~'OTHER ASSETS'~&~	~&~'ASST'~&~	~&~'Y'~&~	~&~'PF'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'OEXP'~&~	~&~'014FEE34CD929BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'OTHER SPECIFIC OPERATING EXPENSE'~&~	~&~'OTHER EXP'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'LP'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'OLIA'~&~	~&~'014FEE34CD939BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'OTHER LIABILITIES'~&~	~&~'OTHER LIAB'~&~	~&~'LIAB'~&~	~&~'Y'~&~	~&~'SF'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'OTH1'~&~	~&~'014FEE34CD949BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'STUDENT FEES-OTHER SUMMER 1'~&~	~&~'OTHER SUM1'~&~	~&~'STFE'~&~	~&~'Y'~&~	~&~'AV'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'OTH2'~&~	~&~'014FEE34CD959BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'STUDENT FEES-OTHER SUMMER 2'~&~	~&~'OTHER SUM2'~&~	~&~'STFE'~&~	~&~'Y'~&~	~&~'BF'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'OTHF'~&~	~&~'014FEE34CD969BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'STUDENT FEES OTHER-FALL'~&~	~&~'OTHER FALL'~&~	~&~'STFE'~&~	~&~'Y'~&~	~&~'BP'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'OTHL'~&~	~&~'014FEE34CF799BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'OTHER LONG-TERM LIABILITIES'~&~	~&~'OTH LT LIAB'~&~	~&~'LIAB'~&~	~&~'Y'~&~	~&~'OL'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'OTHR'~&~	~&~'014FEE34CD979BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'OTHER REVENUE'~&~	~&~'OTHER REV'~&~	~&~'OTRE'~&~	~&~'Y'~&~	~&~'DP'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'OTHS'~&~	~&~'014FEE34CD989BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'STUDENT FEES OTHER -SPRING'~&~	~&~'OTHER SPRING'~&~	~&~'STFE'~&~	~&~'Y'~&~	~&~'CA'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'PART'~&~	~&~'014FEE34CD999BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'PART-TIME INSTRUCTION - NON STUDENT'~&~	~&~'P-T INSTRUCT'~&~	~&~'CMPN'~&~	~&~'Y'~&~	~&~'FF'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'PHON'~&~	~&~'014FEE34CD9A9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'TELEPHONE & POSTAGE'~&~	~&~'TELE POST'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'JV'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'PLNT'~&~	~&~'014FEE34CD9B9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'PLANT'~&~	~&~'PLANT'~&~	~&~'ASST'~&~	~&~'Y'~&~	~&~'PP'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'PRIN'~&~	~&~'014FEE34CD9C9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'PRINTING AND DUPLICATING'~&~	~&~'PRINT DUPL'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'KA'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'PRSA'~&~	~&~'014FEE34CD9D9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'PROFESSIONAL SALARIES'~&~	~&~'PROF SAL'~&~	~&~'CMPN'~&~	~&~'Y'~&~	~&~'FP'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'R&M'~&~	~&~'014FEE34CD9E9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'REPAIRS AND MAINTENANCE'~&~	~&~'REPAIR MAINT'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'KV'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'RENT'~&~	~&~'014FEE34CD9F9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'RENTS AND NON-CAPITAL LEASES'~&~	~&~'RENTS'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'KP'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'RESA'~&~	~&~'014FEE34CDA09BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'PURCHASES FOR RESALE'~&~	~&~'RESALE'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'LV'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'RESV'~&~	~&~'014FEE34CDA19BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'RESERVES'~&~	~&~'RESERVES'~&~	~&~'RSRX'~&~	~&~'Y'~&~	~&~'NA'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'S&E'~&~	~&~'014FEE34CDA29BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'SUPPLIES AND GENERAL EXPENSE'~&~	~&~'S&E'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'LF'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'SAAC'~&~	~&~'014FEE34CDA39BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'SALARY ACCRUAL EXPENSES'~&~	~&~'SAL ACCRUAL'~&~	~&~'CMPN'~&~	~&~'Y'~&~	~&~'GF'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'SAAP'~&~	~&~'014FEE34CDA49BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'STUDENT ACADEMIC APPOINTEES'~&~	~&~'STUDENT ACAD'~&~	~&~'CMPN'~&~	~&~'Y'~&~	~&~'FK'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'SASV'~&~	~&~'014FEE34CDA59BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'SALES AND SERVICES'~&~	~&~'SALESSERV'~&~	~&~'OTRE'~&~	~&~'Y'~&~	~&~'DK'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'SERV'~&~	~&~'014FEE34CDA69BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'OTHER SERVICES'~&~	~&~'OTHER SERV'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'KF'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'SINV'~&~	~&~'014FEE34CF629BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'SHORT-TERM INVESTMENTS'~&~	~&~'S-T INVEST'~&~	~&~'ASST'~&~	~&~'Y'~&~	~&~'ST'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'STAP'~&~	~&~'014FEE34CDA79BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'STATE APPROPRIATIONS'~&~	~&~'STATE APPROP'~&~	~&~'SAPR'~&~	~&~'Y'~&~	~&~'CK'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'STUF'~&~	~&~'014FEE34CDA89BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'STUDENT FEES'~&~	~&~'STUDENT FEES'~&~	~&~'STFE'~&~	~&~'Y'~&~	~&~'AK'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'SUPL'~&~	~&~'014FEE34CDA99BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'SUPPLEMENTAL PAYS'~&~	~&~'SUPPLMNT PAY'~&~	~&~'CMPN'~&~	~&~'Y'~&~	~&~'GA'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'TAX'~&~	~&~'014FEE34CDAA9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'TAXES'~&~	~&~'TAXES'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'HV'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'TAXP'~&~	~&~'014FEE34CDAB9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'TAXES PAYABLE'~&~	~&~'TAX PAY'~&~	~&~'LIAB'~&~	~&~'Y'~&~	~&~'RP'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'TRAN'~&~	~&~'014FEE34CDAC9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'TRANSFER OF FUNDS'~&~	~&~'TRANSFER'~&~	~&~'TRSF'~&~	~&~'N'~&~	~&~'SP'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'TRAV'~&~	~&~'014FEE34CDAD9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'TRAVEL'~&~	~&~'TRAVEL'~&~	~&~'TRVL'~&~	~&~'Y'~&~	~&~'MK'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'TREX'~&~	~&~'014FEE34CF9B9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'TRANSFER - 5199 EXP'~&~	~&~'TRSF-EXPENSE'~&~	~&~'TRSF'~&~	~&~'Y'~&~	~&~'DZ'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'TRFE'~&~	~&~'014FEE34CDAE9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'TRANSFER - EXPENSE'~&~	~&~'TRANSFER-EXP'~&~	~&~'TFEX'~&~	~&~'N'~&~	~&~'MV'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'TRFI'~&~	~&~'014FEE34CDAF9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'TRANSFER - INCOME'~&~	~&~'TRANSFER-INC'~&~	~&~'TFIN'~&~	~&~'N'~&~	~&~'EK'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'TRIN'~&~	~&~'014FEE34CDB09BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'TRANSFER - 1699 INC'~&~	~&~'TRNSF-INCOME'~&~	~&~'TRSF'~&~	~&~'Y'~&~	~&~'DV'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'UTIL'~&~	~&~'014FEE34CDB19BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'ENERGY AND UTILITIES'~&~	~&~'UTILITIES'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'HK'~&~	~&~]RECORD
RECORD[~&~	~&~'IU'~&~	~&~'VADJ'~&~	~&~'014FEE34CDB29BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'VALUATIONS AND ADJUSTMENTS'~&~	~&~'VAL AND ADJ'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'JA'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'ACLI'~&~	~&~'014FEE34CDB39BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'ACCRUED LIABILITIES'~&~	~&~'ACCR LIAB'~&~	~&~'LIAB'~&~	~&~'Y'~&~	~&~'RK'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'ACPA'~&~	~&~'014FEE34CDB49BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'ACCOUNTS PAYABLE'~&~	~&~'ACCT PAY'~&~	~&~'LIAB'~&~	~&~'Y'~&~	~&~'RA'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'ACPY'~&~	~&~'014FEE34CDB59BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'ACCRUED PAYROLL'~&~	~&~'ACCR PAYROLL'~&~	~&~'LIAB'~&~	~&~'Y'~&~	~&~'RF'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'ACSA'~&~	~&~'014FEE34CDB69BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'ACADEMIC SALARIES'~&~	~&~'ACADEMIC SAL'~&~	~&~'CMPN'~&~	~&~'Y'~&~	~&~'FA'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'ADV'~&~	~&~'014FEE34CDB79BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'ADVERTISING AND PROMOTIONAL EXP'~&~	~&~'ADVERT PROMO'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'LA'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'AR'~&~	~&~'014FEE34CDB89BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'ACCOUNTS RECEIVABLE'~&~	~&~'ACCT RECV'~&~	~&~'ASST'~&~	~&~'Y'~&~	~&~'NP'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'ASSE'~&~	~&~'014FEE34CDB99BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'ASSESSMENTS'~&~	~&~'ASSESSMENTS'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'MF'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'BASE'~&~	~&~'014FEE34CDBA9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'ASSESMENTS EXPENDITURES'~&~	~&~'ASSESS EXP'~&~	~&~'ASEX'~&~	~&~'Y'~&~	~&~'MA'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'BASR'~&~	~&~'014FEE34CDBB9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'ASSESMENTS REVENUE'~&~	~&~'ASSESS REV'~&~	~&~'ASRE'~&~	~&~'Y'~&~	~&~'EF'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'BASS'~&~	~&~'014FEE34CDBC9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'BUDGET ASSETS'~&~	~&~'BUD ASSETS'~&~	~&~'ASST'~&~	~&~'N'~&~	~&~'NF'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'BCAS'~&~	~&~'014FEE34CDBD9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'BEGINNING CASH'~&~	~&~'BEGIN CASH'~&~	~&~'OTRE'~&~	~&~'Y'~&~	~&~'AA'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'BCOM'~&~	~&~'014FEE34CDBE9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'BUDGET COMPENSATION'~&~	~&~'BUD COMPENSA'~&~	~&~'CMPN'~&~	~&~'Y'~&~	~&~'EV'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'BENF'~&~	~&~'014FEE34CDBF9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'BENEFITS'~&~	~&~'BENEFITS'~&~	~&~'CMPN'~&~	~&~'Y'~&~	~&~'GP'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'BFRE'~&~	~&~'014FEE34CDC09BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'BUDGET-FEE REMISSION'~&~	~&~'BUD FEE REM'~&~	~&~'SCHL'~&~	~&~'Y'~&~	~&~'GV'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'BGEX'~&~	~&~'014FEE34CDC19BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'BUDGET-GENERAL EXPENSE'~&~	~&~'BUD GEN EXP'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'HF'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'BISA'~&~	~&~'014FEE34CDC29BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'BI-WEEKLY SALARIES'~&~	~&~'BIWEEK SAL'~&~	~&~'CMPN'~&~	~&~'Y'~&~	~&~'FV'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'BLIA'~&~	~&~'014FEE34CDC39BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'BUDGET-LIABILITY'~&~	~&~'BUD LIABILIT'~&~	~&~'LIAB'~&~	~&~'Y'~&~	~&~'PV'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'BNDP'~&~	~&~'014FEE34CDC49BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'BONDS PAYABLE'~&~	~&~'BONDS PAY'~&~	~&~'LIAB'~&~	~&~'Y'~&~	~&~'SA'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'BORE'~&~	~&~'014FEE34CDC59BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'BUDGET-OTHER REVENUE'~&~	~&~'BUD OTH REV'~&~	~&~'OTRE'~&~	~&~'Y'~&~	~&~'CP'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'BSTF'~&~	~&~'014FEE34CDC69BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'BUDGET-STUDENT FEES'~&~	~&~'BUD STU FEES'~&~	~&~'STFE'~&~	~&~'Y'~&~	~&~'AF'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'C&G'~&~	~&~'014FEE34CDC79BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'CONTRACT & GRANTS (SPONS. PROG)'~&~	~&~'C&G'~&~	~&~'OTRE'~&~	~&~'Y'~&~	~&~'CV'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'CAP'~&~	~&~'014FEE34CDC89BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'CAPITAL ASSETS'~&~	~&~'CAP ASSETS'~&~	~&~'CPTL'~&~	~&~'Y'~&~	~&~'MP'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'CASH'~&~	~&~'014FEE34CDC99BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'CASH'~&~	~&~'CASH'~&~	~&~'ASST'~&~	~&~'Y'~&~	~&~'NK'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'COMP'~&~	~&~'014FEE34CDCA9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'COMPUTING SERVICES'~&~	~&~'COMP SERV'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'JP'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'CORE'~&~	~&~'014FEE34CF839BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'ALLOTMENTS & CHARGES OUT'~&~	~&~'ALLOT/CHR:EX'~&~	~&~'TRSF'~&~	~&~'Y'~&~	~&~'DX'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'CORI'~&~	~&~'014FEE34CF8F9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'ALLOTMENTS & CHARGES IN'~&~	~&~'ALLOT/CHR:IN'~&~	~&~'TRSF'~&~	~&~'Y'~&~	~&~'DT'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'COSV'~&~	~&~'014FEE34CDCB9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'CONTRACTUAL SERVICES'~&~	~&~'CONTRACT SRV'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'KK'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'CREX'~&~	~&~'014FEE34CDCC9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'COST RECOVERIES-EXPENSE'~&~	~&~'COST REC EXP'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'JK'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'CRIN'~&~	~&~'014FEE34CDCD9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'COST RECOVERIES-INCOME'~&~	~&~'COST REC INC'~&~	~&~'OTRE'~&~	~&~'Y'~&~	~&~'EP'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'CSEQ'~&~	~&~'014FEE34CF559BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'CASH EQUIVALENTS'~&~	~&~'CASH EQUIV'~&~	~&~'ASST'~&~	~&~'Y'~&~	~&~'CQ'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'DEBT'~&~	~&~'014FEE34CDCE9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'FINANCIAL/DEBT SERVICES'~&~	~&~'DEBT SERV'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'HP'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'DEFR'~&~	~&~'014FEE34CF609BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'DEFERRED REVENUE'~&~	~&~'DEFERRED REV'~&~	~&~'LIAB'~&~	~&~'Y'~&~	~&~'DE'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'DEPR'~&~	~&~'014FEE34CF449BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'DEPRECIATION'~&~	~&~'DEPRECIATION'~&~	~&~'GENX'~&~	~&~'Y'~&~	~&~'DR'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'DIST'~&~	~&~'014FEE34CDCF9BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'DISTANCE EDUCATION FEES'~&~	~&~'DISTANCE ED'~&~	~&~'STFE'~&~	~&~'Y'~&~	~&~'CF'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'FINA'~&~	~&~'014FEE34CDD09BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'STUDENT FINANCIAL AID'~&~	~&~'FINANCE AID'~&~	~&~'SCHL'~&~	~&~'Y'~&~	~&~'HA'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'FUBL'~&~	~&~'014FEE34CDD19BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'FUND BALANCE'~&~	~&~'FUND BALANCE'~&~	~&~'FDBL'~&~	~&~'Y'~&~	~&~'SK'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'GIFT'~&~	~&~'014FEE34CDD29BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'GIFTS'~&~	~&~'GIFTS'~&~	~&~'OTRE'~&~	~&~'Y'~&~	~&~'DF'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'HRCO'~&~	~&~'014FEE34CDD39BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'HOURLY COMPENSATION'~&~	~&~'HOURLY COMP'~&~	~&~'CMPN'~&~	~&~'Y'~&~	~&~'GK'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'ICOE'~&~	~&~'014FEE34CDD49BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'INDIRECT COST RECOVERY EXPENSE'~&~	~&~'IND COST EXP'~&~	~&~'IDEX'~&~	~&~'Y'~&~	~&~'JF'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'ICOR'~&~	~&~'014FEE34CDD59BEEE043814FD8819BEE'~&~	~&~'1'~&~	~&~'INDIRECT COST RECOVERY INCOME'~&~	~&~'IND COST INC'~&~	~&~'IDIN'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~]RECORD
