HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_SERIES_ID::VARCHAR~&~	~&~AWRD_ICR_ENTRY_NBR::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~SUB_ACCT_NBR::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FIN_SUB_OBJ_CD::VARCHAR~&~	~&~TRN_DEBIT_CRDT_CD::VARCHAR~&~	~&~AWRD_ICR_RATE_PCT::DECIMAL~&~	~&~ACCT_ICR_RATE_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2016'~&~	~&~'093'~&~	~&~'1'~&~	~&~'f96be38e-3dc4-42cb-9aca-89483caa6828'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'093'~&~	~&~'2'~&~	~&~'979ab152-9c63-40c2-8e1c-1f5cffb9ae3a'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'094'~&~	~&~'1'~&~	~&~'c4a83430-bfdf-42c6-8d95-bb5fbe04231a'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'51.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'094'~&~	~&~'2'~&~	~&~'12ba46d1-166a-45f8-9db2-07f97621ac1a'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'51.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'095'~&~	~&~'1'~&~	~&~'ddc6c03c-be8b-45e6-b6a7-df2d157840d0'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'51.250'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'095'~&~	~&~'2'~&~	~&~'8953e19e-a106-418f-9180-846367aec5ad'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'51.250'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'096'~&~	~&~'1'~&~	~&~'a5fd286d-c766-4f95-a97d-df7767ceb42f'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'51.800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'096'~&~	~&~'2'~&~	~&~'314c4de0-04ad-4f56-b3fd-5058e5768c53'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'51.800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'097'~&~	~&~'1'~&~	~&~'d9fd637e-9ba0-4dc6-b5a7-207b5c805d3e'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'52.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'097'~&~	~&~'2'~&~	~&~'a8e9ae2a-1256-482d-b98f-baf6969e13b3'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'52.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'098'~&~	~&~'1'~&~	~&~'178bf496-fe57-4295-b936-3899589fdb98'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'52.500'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'098'~&~	~&~'2'~&~	~&~'a310e137-76df-4263-b466-7f7773173370'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'52.500'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'099'~&~	~&~'1'~&~	~&~'500f7121-1040-4128-8163-16a0c0fdcafa'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'099'~&~	~&~'2'~&~	~&~'551387f7-3127-48c8-8592-fad493dab63a'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'100'~&~	~&~'1'~&~	~&~'d5cfb18a-3ec8-4b1e-890c-f1ec15f4734b'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'53.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'100'~&~	~&~'2'~&~	~&~'a09d4ff7-1681-4d47-b5d4-65b3f2503b1a'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'53.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'101'~&~	~&~'1'~&~	~&~'c6f9bfc9-208f-47fb-a429-20ce84ec94a2'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'64.500'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'101'~&~	~&~'2'~&~	~&~'61fe704b-e073-44a1-bc27-a7f7ea80645d'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'64.500'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'102'~&~	~&~'1'~&~	~&~'5afc480a-c50c-43d3-8e4b-3d06ff871a58'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'70.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'102'~&~	~&~'2'~&~	~&~'a02de073-b38c-42ec-867f-0a1a75c2d979'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'70.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'103'~&~	~&~'1'~&~	~&~'03c239eb-9fe1-4cfc-b408-4409751c3ae6'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'72.600'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'103'~&~	~&~'2'~&~	~&~'023d38ce-7f4c-499a-a3ac-f88295ca535f'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'72.600'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'104'~&~	~&~'1'~&~	~&~'ed8918ce-4b5f-44a5-b259-936c0150468b'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'33.100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'104'~&~	~&~'2'~&~	~&~'ba6968d7-1264-4979-9775-6d31f7c94720'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'33.100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'105'~&~	~&~'1'~&~	~&~'ec224ce1-9c9d-471c-ba3f-e391808527a2'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'52.900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'105'~&~	~&~'2'~&~	~&~'8a73ac15-e968-4386-985b-6c46f7acc406'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'52.900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'106'~&~	~&~'1'~&~	~&~'23a1891e-86e8-48f7-a6a9-56de8448666e'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'8.430'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'106'~&~	~&~'2'~&~	~&~'9aeebcf1-07d8-43a3-8511-1760553f416a'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'8.430'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'107'~&~	~&~'1'~&~	~&~'0029cf13-0e09-4c44-a7e6-aeedbd59dbcd'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'25.540'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'107'~&~	~&~'2'~&~	~&~'1e072bff-d2e1-4ee4-8312-c8abaee3171f'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'25.540'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'108'~&~	~&~'1'~&~	~&~'4df29272-42e4-44c3-b41c-892df48b48ae'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'5.800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'108'~&~	~&~'2'~&~	~&~'ff7d641b-2755-47a9-b17d-4bc2bdadfdb0'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'5.800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'109'~&~	~&~'1'~&~	~&~'4fc9c672-db13-44de-9eda-c99188637206'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'44.790'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'109'~&~	~&~'2'~&~	~&~'5f014d8f-c594-4564-855a-dc5763f2199c'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'44.790'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'110'~&~	~&~'1'~&~	~&~'ffd498e9-da43-4680-8a02-932665e05886'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'49.500'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'110'~&~	~&~'2'~&~	~&~'21617d81-e39f-4f66-a6d8-2a627ae3568e'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'49.500'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'111'~&~	~&~'1'~&~	~&~'8f54af86-d702-4c4e-ab00-f13840da621c'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'20.310'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'111'~&~	~&~'2'~&~	~&~'40cee1e3-9e70-48d5-80d0-171b7ddc15f5'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'20.310'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'112'~&~	~&~'1'~&~	~&~'1f583802-7ea5-4e07-a696-8f984d53bd29'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'24.620'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'112'~&~	~&~'2'~&~	~&~'f5d734d1-308a-463f-b9aa-5791fce40ccd'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'24.620'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'113'~&~	~&~'1'~&~	~&~'9e98b593-2f41-4576-a6d6-8b9743db38c4'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'54.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'113'~&~	~&~'2'~&~	~&~'b35cc364-4548-4ddf-a3cf-5d60554f18bc'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'54.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'114'~&~	~&~'1'~&~	~&~'10dd67ca-5a26-4f98-8029-e454d23cd372'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'30.400'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'114'~&~	~&~'2'~&~	~&~'aa25b912-0dd1-4a18-b24e-66af6f977d09'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'30.400'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'115'~&~	~&~'1'~&~	~&~'ec0390da-3079-4077-ac42-18e5d6015aa6'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'52.700'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'115'~&~	~&~'2'~&~	~&~'926023a0-0010-4141-8465-a4589ff404e1'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'52.700'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'116'~&~	~&~'1'~&~	~&~'5561f663-fc65-4326-8852-fe8a570c8991'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'26.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'116'~&~	~&~'2'~&~	~&~'2cc7a009-e951-4771-87f5-b1df3e0a9492'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'26.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'117'~&~	~&~'1'~&~	~&~'471e43e3-88e4-4e30-85d3-86689a2d659b'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'25.300'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'117'~&~	~&~'2'~&~	~&~'5f5a63a5-80d1-4fdd-a829-055856fff311'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'25.300'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'118'~&~	~&~'1'~&~	~&~'f5b98dea-d7c1-48c1-891c-56c52b07e4c1'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'118'~&~	~&~'2'~&~	~&~'f4f803f6-d28f-476a-81db-af18aa0a679a'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'119'~&~	~&~'1'~&~	~&~'6acb410b-1f98-465a-98e1-9f1d380506ff'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'119'~&~	~&~'2'~&~	~&~'4b8b83fc-6bdf-41d9-84e5-a02dac47c41e'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'120'~&~	~&~'1'~&~	~&~'2ad86364-3d8e-45bc-b780-0a8b92239f0c'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'120'~&~	~&~'2'~&~	~&~'42045972-c0a7-42b0-a104-75f5fc3e7d8d'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'121'~&~	~&~'1'~&~	~&~'ac500f8e-0457-4e92-a777-87b899bb41bf'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'121'~&~	~&~'2'~&~	~&~'b66790be-7a43-4f1c-a45e-92c521dd3f9f'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'122'~&~	~&~'1'~&~	~&~'f239104c-b29a-45b8-b5fa-cd944b37fdf3'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'122'~&~	~&~'2'~&~	~&~'53adbf1f-b80a-4151-8efb-ac23a71a1dda'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'123'~&~	~&~'1'~&~	~&~'dc6d303c-d773-42d8-b8e9-c8af356e8bc3'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'123'~&~	~&~'2'~&~	~&~'dd0674ea-546e-47f7-a25d-bd0d726d3259'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'124'~&~	~&~'1'~&~	~&~'f60494b5-85d2-4d6c-82db-563b529a8740'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'8.430'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'124'~&~	~&~'2'~&~	~&~'51760775-2cf3-4e52-9aa2-832f6b94d777'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'8.430'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'125'~&~	~&~'1'~&~	~&~'929402e2-7e58-44fa-82bc-f09b3443c606'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'125'~&~	~&~'2'~&~	~&~'47d90a5a-abfd-4d68-b452-4d3178d72bd4'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'126'~&~	~&~'1'~&~	~&~'883d1b1b-d375-403e-9357-9819c30be84a'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'126'~&~	~&~'2'~&~	~&~'66df96f7-ef36-4822-a84a-b404a97d394a'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'50.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'127'~&~	~&~'1'~&~	~&~'3527a280-642e-403e-92f3-fbafed7fbd9e'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'35.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'127'~&~	~&~'2'~&~	~&~'163f0b09-9a86-4f66-b3e3-4277eeb7d103'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'35.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'128'~&~	~&~'1'~&~	~&~'a379377c-4a9e-4e2c-988b-417ebb8fbbf3'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'20.500'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'128'~&~	~&~'2'~&~	~&~'2768eedc-c2bc-4b3c-9aa6-984b7e475451'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'20.500'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'129'~&~	~&~'1'~&~	~&~'2386a8f9-e4a9-4180-b10f-711ca989ef68'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'2.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'129'~&~	~&~'2'~&~	~&~'8c9f66f6-c5f0-439c-a478-510db54f190e'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'2.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'130'~&~	~&~'1'~&~	~&~'fda410bd-8cee-4c0f-aad2-b5807fbf9437'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'33.600'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'130'~&~	~&~'2'~&~	~&~'0fe73900-27d7-43c7-b76f-3af15661dd03'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'33.600'~&~	~&~'Y'~&~	~&~]RECORD
