HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~ORG_RVRSN_CTGRY_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ORG_RVRSN_CD::VARCHAR~&~	~&~ORG_RVRSN_OBJ_CD::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C01'~&~	~&~'003402e1-a567-40ca-b497-483dfaac5c14'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C03'~&~	~&~'3f332c27-b26f-45df-a748-3b9d133c002e'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C04'~&~	~&~'c8eee18f-cb2e-4f8a-bacc-cc552073579b'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C05'~&~	~&~'c805006b-806a-46b3-bf59-691a7c4be642'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C06'~&~	~&~'6b2b55ab-d42d-4ea7-afb4-4f5551301c3f'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C07'~&~	~&~'0e2240da-2eda-4055-a74e-0ec9b460ea79'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C08'~&~	~&~'3167945c-77c2-4084-ae01-b7f3a4f2b5a5'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C09'~&~	~&~'11dd544b-2797-4b7c-a5ce-91be28b5414c'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C10'~&~	~&~'636096b0-5200-4a13-86e4-19bba010ede3'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C11'~&~	~&~'435ee418-afab-425e-b760-644b53b467cb'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'C01'~&~	~&~'52b3d159-08a2-4596-9442-f8feed1c3830'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'C03'~&~	~&~'e3cda69c-4bd0-4262-bc51-7ea904aac12f'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'C04'~&~	~&~'65371d18-cd91-435a-bf17-bf531c9357d1'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'C05'~&~	~&~'7312d494-bd84-4e03-9fe1-c4755d75d66e'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'C06'~&~	~&~'808027db-43ad-4e8d-a1ed-5933b3d128a8'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'C07'~&~	~&~'5b0b7a67-ba7e-4e5d-8e16-6e2fcd6d080d'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'C08'~&~	~&~'c807da4a-7f4f-4342-9e04-4e56442c2401'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'C09'~&~	~&~'30a19ddf-229b-4802-b8b5-0b7334ff99a7'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'C10'~&~	~&~'6abeb99a-e90a-482c-a279-827700aae0da'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'C11'~&~	~&~'0490ffbe-a04b-4ba9-9cd4-600f14db2618'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADAF'~&~	~&~'C01'~&~	~&~'487edd9c-acf2-425c-adbd-35cdaaafc8e5'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADAF'~&~	~&~'C03'~&~	~&~'f8a7f8df-f9d4-42dc-a599-25ccf3cd90bb'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADAF'~&~	~&~'C04'~&~	~&~'6a8ae153-0ef6-485a-9f4e-7b4183f162e5'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADAF'~&~	~&~'C05'~&~	~&~'2337c412-f28d-40e4-9206-9acc1cf8b2a7'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADAF'~&~	~&~'C06'~&~	~&~'96b4e0f9-88a7-42cd-af6f-a4531c3f5ce1'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADAF'~&~	~&~'C07'~&~	~&~'32dfbb88-720e-4e76-86e7-463958a82db6'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADAF'~&~	~&~'C08'~&~	~&~'88d28a86-6c20-40b4-a7d5-78339ba167a1'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADAF'~&~	~&~'C09'~&~	~&~'c70b6540-338d-4d49-8cc5-84e91c9ae825'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADAF'~&~	~&~'C10'~&~	~&~'d511e6e3-cb1a-404b-96b0-b524a31a2ba7'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADAF'~&~	~&~'C11'~&~	~&~'78fcac52-550d-4e84-b6e0-bd296315a655'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADFA'~&~	~&~'C01'~&~	~&~'50b57c3a-35a6-4ab3-94d7-09b1d2d8a34b'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADFA'~&~	~&~'C03'~&~	~&~'539c8737-d723-4b6b-8cc5-b895c4cefe01'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADFA'~&~	~&~'C04'~&~	~&~'a923a20b-4b22-4ab9-867b-e20fddc504e0'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADFA'~&~	~&~'C05'~&~	~&~'376639f5-ec4c-475a-aaea-a685eaa6b7a6'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADFA'~&~	~&~'C06'~&~	~&~'03cc8a86-ea32-488b-a36b-2a2bf655228b'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADFA'~&~	~&~'C07'~&~	~&~'469ace4a-8e7f-429a-86d1-5f4e61f1005d'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADFA'~&~	~&~'C08'~&~	~&~'6ca0fb97-9cb8-43fa-994b-511e577e9329'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADFA'~&~	~&~'C09'~&~	~&~'d64a3cf8-22dd-4c4b-ba22-f74d23558291'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADFA'~&~	~&~'C10'~&~	~&~'50728450-a92d-40c9-8d23-25a23e09cf9a'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADFA'~&~	~&~'C11'~&~	~&~'a6c6509e-1ea2-4077-a81e-b7593288bea1'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADMS'~&~	~&~'C01'~&~	~&~'f8f3c973-4656-4bfe-807c-2fadbf71f1c1'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADMS'~&~	~&~'C03'~&~	~&~'ded66062-6276-40d0-a435-204e5f449886'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADMS'~&~	~&~'C04'~&~	~&~'631955f1-53fe-47c6-b5d5-4a7c1a8ee5bd'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADMS'~&~	~&~'C05'~&~	~&~'c2127780-0a42-4681-b6ad-0c1f56898ad6'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADMS'~&~	~&~'C06'~&~	~&~'cea90992-9cfd-4997-94a3-6ad5888cc78f'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADMS'~&~	~&~'C07'~&~	~&~'4b8f8089-e9ca-40d5-a64e-71b4bc2d9f2e'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADMS'~&~	~&~'C08'~&~	~&~'524a7f2e-0bf8-466e-b46b-729a416ecf9f'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADMS'~&~	~&~'C09'~&~	~&~'42f01a06-0dae-4c7f-b2f5-f4661abf836c'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADMS'~&~	~&~'C10'~&~	~&~'1dc43276-465e-4fcd-884a-0493ddb6d2f3'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADMS'~&~	~&~'C11'~&~	~&~'86ef70c2-5df9-4b20-9471-c30baefcecbf'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'C01'~&~	~&~'716cc52e-ee0d-4604-8435-ee50e7c4b0be'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'C03'~&~	~&~'8d8af558-f4fe-40c6-b39d-0fba3530bbe1'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'C04'~&~	~&~'b0660427-1814-4e69-aefd-d197aed99baa'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'C05'~&~	~&~'fb10eb35-f0bf-46dc-ba9b-24c628208d5c'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'C06'~&~	~&~'96f135b8-ab97-4e90-8d68-2b0b4dc2e6a3'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'C07'~&~	~&~'22b79713-87b1-434a-90ee-b2f7e517146f'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'C08'~&~	~&~'bb40f3e4-4613-48af-933c-9fc254c219dd'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'C09'~&~	~&~'17320c76-ae30-4f9e-83b8-20a88d1db45e'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'C10'~&~	~&~'4dd627bd-ff1e-40ca-adbb-710f38e25098'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'C11'~&~	~&~'cc7eb86d-ef26-4012-a160-312156ade932'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C01'~&~	~&~'0920a343-a23b-457b-b43b-062e6516bff4'~&~	~&~'2'~&~	~&~'N2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C04'~&~	~&~'1518687a-8a2c-4f7e-bda7-cbdeb952501c'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C05'~&~	~&~'b2798bae-aead-4545-b0cd-6d9e1c5cf001'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C06'~&~	~&~'0805028a-67fe-4629-9c58-7feb4e3b7651'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C07'~&~	~&~'e42583cd-bab3-4a49-b20c-3257114c2e01'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C08'~&~	~&~'ffa2ae87-7a4b-4eb2-b910-afa8b2e0223d'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C09'~&~	~&~'11f7a2bb-aef3-4be1-a141-cea88b7db99a'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C10'~&~	~&~'8f870016-8ab4-4447-932c-c4a577f8909b'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C11'~&~	~&~'bcc109c2-e668-42cd-be9c-653de8a80606'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C01'~&~	~&~'605b690e-9583-4737-89e6-6cf90ee11a37'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C03'~&~	~&~'8b8b1a31-2974-4735-a625-6cdde8027194'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C04'~&~	~&~'4051f6a8-1444-494c-a48c-08b11fa4c811'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C05'~&~	~&~'742213d9-9b96-4406-b487-367f25aa3a02'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C06'~&~	~&~'b360b7b1-afe1-4157-a0b8-37a46e0ed657'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C07'~&~	~&~'bf8dc514-709e-48fa-9c7e-c6f5cdea0740'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C08'~&~	~&~'9e3881d6-1a64-4352-bb26-a5d1c7345d8d'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C09'~&~	~&~'99d904bc-1836-4eab-bdc1-76eb13914ce7'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C10'~&~	~&~'cf520a3e-69fa-4711-85dc-a166ff985503'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C11'~&~	~&~'e9c56662-01ac-4c5e-ada9-8cb85495d7b1'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C01'~&~	~&~'ad9fa0d3-6dce-4c5c-a433-dfb9bae8f1cc'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C03'~&~	~&~'dc1bc67f-11e5-4dae-850f-7dcb1b801eae'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C04'~&~	~&~'1c8ed8ed-5249-4e90-9212-753a775a8372'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C05'~&~	~&~'ed756116-6d16-4826-b22b-27385612c326'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C06'~&~	~&~'4e558da0-844e-41ca-b672-6e0c4a89d9cb'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C07'~&~	~&~'e7543073-ff0d-4e05-9be2-51dbecd60a04'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C08'~&~	~&~'9c7b4cf5-749c-4480-83a7-25f8620c430f'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C09'~&~	~&~'385ede6d-af6c-44a8-9ca1-be8e2cc50cb2'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C10'~&~	~&~'f833cdfb-f240-4053-b737-af183e584833'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C11'~&~	~&~'211f6bb6-1c75-4731-aca5-eb718712ef72'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'C01'~&~	~&~'e7d29ad8-2f5d-4c89-8486-85a6aaa4f0b3'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'C03'~&~	~&~'765ddfc8-51d1-42e8-9b0f-71c747a72453'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'C04'~&~	~&~'71e5590f-ec0a-447a-ae97-46e5c81f3599'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'C05'~&~	~&~'7e626701-8a22-4b12-a870-e31c576d067a'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'C06'~&~	~&~'0f76f2ee-c809-481b-a6e0-831abd92f92f'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'C07'~&~	~&~'b5a8d88d-61cd-4cf2-8bea-45738764e485'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'C08'~&~	~&~'bac0890d-7a52-46d1-b403-6aeac076ab6f'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
