HEADER[~&~	~&~POSITION_NBR::VARCHAR~&~	~&~EFFDT::TIMESTAMP~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~JOBCODE::VARCHAR~&~	~&~POS_EFF_STATUS::VARCHAR~&~	~&~DESCR::VARCHAR~&~	~&~DESCRSHORT::VARCHAR~&~	~&~BUSINESS_UNIT::VARCHAR~&~	~&~DEPTID::VARCHAR~&~	~&~POSN_STATUS::VARCHAR~&~	~&~STATUS_DT::TIMESTAMP~&~	~&~BUDGETED_POSN::VARCHAR~&~	~&~STD_HRS_DEFAULT::DECIMAL~&~	~&~STD_HRS_FREQUENCY::VARCHAR~&~	~&~POS_REG_TEMP::VARCHAR~&~	~&~POS_FTE::DECIMAL~&~	~&~POS_SAL_PLAN_DFLT::VARCHAR~&~	~&~POS_GRADE_DFLT::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'00023910'~&~	~&~'200307010000000000'~&~	~&~'37C1865A8FB4E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000105'~&~	~&~'A'~&~	~&~'Scientist/Scholar'~&~	~&~'Scientist/'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200307010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FVX'~&~	~&~]RECORD
RECORD[~&~	~&~'00023934'~&~	~&~'200307010000000000'~&~	~&~'37C1865A90BAE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000194'~&~	~&~'A'~&~	~&~'Scientist/Scholar'~&~	~&~'Scientist/'~&~	~&~'IUINA'~&~	~&~'IN-PSY'~&~	~&~'A'~&~	~&~'200307010000000000'~&~	~&~'N'~&~	~&~'20.00'~&~	~&~'WC'~&~	~&~'T'~&~	~&~'0.50'~&~	~&~'AC3'~&~	~&~'SRS'~&~	~&~]RECORD
RECORD[~&~	~&~'00023941'~&~	~&~'200307110000000000'~&~	~&~'37C1865A8F94E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Scientist/Scholar'~&~	~&~'Scientist/'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200307110000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00023942'~&~	~&~'200307100000000000'~&~	~&~'37C1865A8F98E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Scientist/Scholar'~&~	~&~'Scientist/'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200307100000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00023943'~&~	~&~'200307230000000000'~&~	~&~'37C1865A905EE080E043814FD881E080'~&~	~&~'1'~&~	~&~'001137'~&~	~&~'A'~&~	~&~'Sr Financial Analyst'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BA-PARK'~&~	~&~'A'~&~	~&~'200307230000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SM'~&~	~&~'0K'~&~	~&~]RECORD
RECORD[~&~	~&~'00023944'~&~	~&~'200307230000000000'~&~	~&~'37C1865A90BBE080E043814FD881E080'~&~	~&~'1'~&~	~&~'001137'~&~	~&~'A'~&~	~&~'Sr. Electronics Engi'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BA-PARK'~&~	~&~'A'~&~	~&~'200307230000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SM'~&~	~&~'0K'~&~	~&~]RECORD
RECORD[~&~	~&~'00024058'~&~	~&~'200308010000000000'~&~	~&~'37C1865A905FE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000105'~&~	~&~'A'~&~	~&~'Sr. Electronics Engi'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200308010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FVX'~&~	~&~]RECORD
RECORD[~&~	~&~'00024059'~&~	~&~'200307010000000000'~&~	~&~'37C1865A8FFFE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000105'~&~	~&~'A'~&~	~&~'Student Hourly'~&~	~&~'Stdnt Hrly'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200307010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FVX'~&~	~&~]RECORD
RECORD[~&~	~&~'00024153'~&~	~&~'200301010000000000'~&~	~&~'37C1865A90B8E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000266'~&~	~&~'A'~&~	~&~'Student Hourly Staff'~&~	~&~'STU HRLY'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200308200000000000'~&~	~&~'N'~&~	~&~'20.00'~&~	~&~'W10C'~&~	~&~'T'~&~	~&~'0.50'~&~	~&~'AC4'~&~	~&~'SUG'~&~	~&~]RECORD
RECORD[~&~	~&~'00024173'~&~	~&~'200308010000000000'~&~	~&~'37C1865A9026E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000120'~&~	~&~'A'~&~	~&~'Student Hourly Staff'~&~	~&~'STU HRLY'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200308010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W10'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FLX'~&~	~&~]RECORD
RECORD[~&~	~&~'00024193'~&~	~&~'200308220000000000'~&~	~&~'37C1865A90BCE080E043814FD881E080'~&~	~&~'1'~&~	~&~'002369'~&~	~&~'A'~&~	~&~'Student Serv Asst'~&~	~&~'SUPP STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200308220000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0H'~&~	~&~]RECORD
RECORD[~&~	~&~'00024193'~&~	~&~'200511140000000000'~&~	~&~'37C1865A90CCE080E043814FD881E080'~&~	~&~'1'~&~	~&~'002369'~&~	~&~'A'~&~	~&~'Student Undergrad Assist.'~&~	~&~'UgradAsst'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200308220000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0H'~&~	~&~]RECORD
RECORD[~&~	~&~'00024193'~&~	~&~'200511220000000000'~&~	~&~'37C1865A90CDE080E043814FD881E080'~&~	~&~'1'~&~	~&~'003827'~&~	~&~'A'~&~	~&~'Student Work Study'~&~	~&~'Work Study'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200308220000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0F'~&~	~&~]RECORD
RECORD[~&~	~&~'00025010'~&~	~&~'200212010000000000'~&~	~&~'37C1865A8F4CE080E043814FD881E080'~&~	~&~'1'~&~	~&~'003867'~&~	~&~'A'~&~	~&~'Supervisor Parking Enforcement'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BA-PARK'~&~	~&~'A'~&~	~&~'200212010000000000'~&~	~&~'N'~&~	~&~'0.01'~&~	~&~'W'~&~	~&~'T'~&~	~&~'0.00'~&~	~&~'APS'~&~	~&~' '~&~	~&~]RECORD
RECORD[~&~	~&~'00025128'~&~	~&~'200212010000000000'~&~	~&~'37C1865A8FC7E080E043814FD881E080'~&~	~&~'1'~&~	~&~'003867'~&~	~&~'A'~&~	~&~'Supr Park Enforc'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200212010000000000'~&~	~&~'N'~&~	~&~'0.01'~&~	~&~'W'~&~	~&~'T'~&~	~&~'0.00'~&~	~&~'APS'~&~	~&~' '~&~	~&~]RECORD
RECORD[~&~	~&~'00026148'~&~	~&~'200310140000000000'~&~	~&~'37C1865A90BDE080E043814FD881E080'~&~	~&~'1'~&~	~&~'002216'~&~	~&~'A'~&~	~&~'Supr Park Enforc'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BA-PARK'~&~	~&~'A'~&~	~&~'200310140000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0D'~&~	~&~]RECORD
RECORD[~&~	~&~'00026159'~&~	~&~'200310210000000000'~&~	~&~'37C1865A9060E080E043814FD881E080'~&~	~&~'1'~&~	~&~'002216'~&~	~&~'A'~&~	~&~'Supr Park Enforc'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BA-PARK'~&~	~&~'A'~&~	~&~'200310210000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0D'~&~	~&~]RECORD
RECORD[~&~	~&~'00026316'~&~	~&~'200401010000000000'~&~	~&~'37C1865A8FD0E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000136'~&~	~&~'A'~&~	~&~'Supr Parking Oper'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200401010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSX'~&~	~&~]RECORD
RECORD[~&~	~&~'00026345'~&~	~&~'200401010000000000'~&~	~&~'37C1865A8F6FE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000101'~&~	~&~'A'~&~	~&~'Supr Parking Oper'~&~	~&~'SUPP STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200401010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FTX'~&~	~&~]RECORD
RECORD[~&~	~&~'00026345'~&~	~&~'200501010000000000'~&~	~&~'37C1865A8F6EE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000101'~&~	~&~'A'~&~	~&~'Supr Parking Oper'~&~	~&~'SUPP STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200401010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W10'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FTX'~&~	~&~]RECORD
RECORD[~&~	~&~'00026673'~&~	~&~'200403080000000000'~&~	~&~'37C1865A8FCCE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Supr Parking Oper'~&~	~&~'SUPP STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200403080000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00026784'~&~	~&~'200408010000000000'~&~	~&~'37C1865A9061E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000101'~&~	~&~'A'~&~	~&~'Temp Post Doctoral Appointee'~&~	~&~'TMP PST DC'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200408010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W10'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FTX'~&~	~&~]RECORD
RECORD[~&~	~&~'00026786'~&~	~&~'200408010000000000'~&~	~&~'37C1865A8F60E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000101'~&~	~&~'A'~&~	~&~'Temp Post Doctoral Appointee'~&~	~&~'TMP PST DC'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200408010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W10'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FTX'~&~	~&~]RECORD
RECORD[~&~	~&~'00027131'~&~	~&~'200406010000000000'~&~	~&~'37C1865A8FB3E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000105'~&~	~&~'A'~&~	~&~'Temp Post Doctoral Appointee'~&~	~&~'TMP PST DC'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200406010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FVX'~&~	~&~]RECORD
RECORD[~&~	~&~'00027131'~&~	~&~'200607010000000000'~&~	~&~'37C1865A8FB2E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000136'~&~	~&~'A'~&~	~&~'Temp Post Doctoral Appointee'~&~	~&~'TMP PST DC'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200406010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSX'~&~	~&~]RECORD
RECORD[~&~	~&~'00027132'~&~	~&~'200406010000000000'~&~	~&~'37C1865A8FCBE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000105'~&~	~&~'A'~&~	~&~'Temp Post Doctoral Appointee'~&~	~&~'TMP PST DC'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200406010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FVX'~&~	~&~]RECORD
RECORD[~&~	~&~'00027133'~&~	~&~'200406010000000000'~&~	~&~'37C1865A9028E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000105'~&~	~&~'A'~&~	~&~'Temp Post Doctoral Appointee'~&~	~&~'TMP PST DC'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200406010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FVX'~&~	~&~]RECORD
RECORD[~&~	~&~'00027134'~&~	~&~'200406010000000000'~&~	~&~'37C1865A8FB9E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000105'~&~	~&~'A'~&~	~&~'Temp Post Doctoral Appointee'~&~	~&~'TMP PST DC'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200406010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FVX'~&~	~&~]RECORD
RECORD[~&~	~&~'00027135'~&~	~&~'200406010000000000'~&~	~&~'37C1865A9062E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000105'~&~	~&~'A'~&~	~&~'Temp Post Doctoral Appointee'~&~	~&~'TMP PST DC'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200406010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FVX'~&~	~&~]RECORD
RECORD[~&~	~&~'00027138'~&~	~&~'200406010000000000'~&~	~&~'37C1865A908EE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000105'~&~	~&~'A'~&~	~&~'Temp Post Doctoral Appointee'~&~	~&~'TMP PST DC'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200406010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FVX'~&~	~&~]RECORD
RECORD[~&~	~&~'00027316'~&~	~&~'200409010000000000'~&~	~&~'37C1865A9002E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000136'~&~	~&~'A'~&~	~&~'Temp Post Doctoral Appointee'~&~	~&~'TMP PST DC'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200409010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSX'~&~	~&~]RECORD
RECORD[~&~	~&~'00027527'~&~	~&~'200407220000000000'~&~	~&~'37C1865A9063E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000101'~&~	~&~'A'~&~	~&~'Temp Visiting Faculty/Scholar'~&~	~&~'TMP V FAC'~&~	~&~'IUBLA'~&~	~&~'BL-SOC'~&~	~&~'A'~&~	~&~'200407220000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W10'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FTX'~&~	~&~]RECORD
RECORD[~&~	~&~'00027618'~&~	~&~'200308010000000000'~&~	~&~'37C1865A8FC3E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000106'~&~	~&~'A'~&~	~&~'Temp Visiting Faculty/Scholar'~&~	~&~'TMP V FAC'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200308010000000000'~&~	~&~'N'~&~	~&~'20.00'~&~	~&~'WC'~&~	~&~'T'~&~	~&~'0.50'~&~	~&~'AC2'~&~	~&~'FVX'~&~	~&~]RECORD
RECORD[~&~	~&~'00028249'~&~	~&~'200502010000000000'~&~	~&~'37C1865A9090E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000105'~&~	~&~'A'~&~	~&~'Temp Visiting Faculty/Scholar'~&~	~&~'TMP V FAC'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200502010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FVX'~&~	~&~]RECORD
RECORD[~&~	~&~'00028294'~&~	~&~'200502030000000000'~&~	~&~'37C1865A9065E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000101'~&~	~&~'A'~&~	~&~'Temp Visiting Faculty/Scholar'~&~	~&~'TMP V FAC'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200502030000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FTX'~&~	~&~]RECORD
RECORD[~&~	~&~'00028294'~&~	~&~'200508010000000000'~&~	~&~'37C1865A9067E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000101'~&~	~&~'A'~&~	~&~'Ticket Writer'~&~	~&~'SER STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200502030000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W10'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FTX'~&~	~&~]RECORD
RECORD[~&~	~&~'00028779'~&~	~&~'200505170000000000'~&~	~&~'37C1865A8FD3E080E043814FD881E080'~&~	~&~'1'~&~	~&~'001686'~&~	~&~'A'~&~	~&~'Ticket Writer'~&~	~&~'SER STF'~&~	~&~'IUBLA'~&~	~&~'UA-VPIT'~&~	~&~'A'~&~	~&~'200505170000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'PA'~&~	~&~'12'~&~	~&~]RECORD
RECORD[~&~	~&~'00028779'~&~	~&~'200507010000000000'~&~	~&~'37C1865A8FD2E080E043814FD881E080'~&~	~&~'1'~&~	~&~'001686'~&~	~&~'A'~&~	~&~'Ticket Writer'~&~	~&~'SER STF'~&~	~&~'IUBLA'~&~	~&~'UA-VPIT'~&~	~&~'A'~&~	~&~'200505170000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'PAE'~&~	~&~'12'~&~	~&~]RECORD
RECORD[~&~	~&~'00028911'~&~	~&~'200508010000000000'~&~	~&~'37C1865A9094E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000105'~&~	~&~'A'~&~	~&~'Ticket Writer'~&~	~&~'SER STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200508010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FVX'~&~	~&~]RECORD
RECORD[~&~	~&~'00029071'~&~	~&~'200508020000000000'~&~	~&~'37C1865A90C8E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000136'~&~	~&~'A'~&~	~&~'Ticket Writer'~&~	~&~'SER STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200508020000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSX'~&~	~&~]RECORD
RECORD[~&~	~&~'00029071'~&~	~&~'200508030000000000'~&~	~&~'37C1865A90CAE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Ticket Writer'~&~	~&~'SER STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200508020000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00029072'~&~	~&~'200508020000000000'~&~	~&~'37C1865A90C9E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000105'~&~	~&~'A'~&~	~&~'Ticket Writer'~&~	~&~'GS STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200508020000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FVX'~&~	~&~]RECORD
RECORD[~&~	~&~'00029123'~&~	~&~'200508170000000000'~&~	~&~'37C1865A8FCEE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000141'~&~	~&~'A'~&~	~&~'Ticket Writer'~&~	~&~'GS STF'~&~	~&~'IUINA'~&~	~&~'IN-PSYC'~&~	~&~'A'~&~	~&~'200508170000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSP'~&~	~&~]RECORD
RECORD[~&~	~&~'00029301'~&~	~&~'200509130000000000'~&~	~&~'37C1865A8FACE080E043814FD881E080'~&~	~&~'1'~&~	~&~'002409'~&~	~&~'A'~&~	~&~'Ticket Writer'~&~	~&~'GS STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200509130000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0F'~&~	~&~]RECORD
RECORD[~&~	~&~'00029499'~&~	~&~'200511100000000000'~&~	~&~'37C1865A8F70E080E043814FD881E080'~&~	~&~'1'~&~	~&~'002623'~&~	~&~'A'~&~	~&~'Ticket Writer'~&~	~&~'SER STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200511100000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'UAS'~&~	~&~]RECORD
RECORD[~&~	~&~'00029560'~&~	~&~'200511280000000000'~&~	~&~'37C1865A8FC6E080E043814FD881E080'~&~	~&~'1'~&~	~&~'002425'~&~	~&~'A'~&~	~&~'Ticket Writer'~&~	~&~'GS STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200511280000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0G'~&~	~&~]RECORD
RECORD[~&~	~&~'00029613'~&~	~&~'200512200000000000'~&~	~&~'37C1865A9008E080E043814FD881E080'~&~	~&~'1'~&~	~&~'002409'~&~	~&~'A'~&~	~&~'Ticket Writer'~&~	~&~'SER STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200512200000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0F'~&~	~&~]RECORD
RECORD[~&~	~&~'00029655'~&~	~&~'200512210000000000'~&~	~&~'37C1865A906AE080E043814FD881E080'~&~	~&~'1'~&~	~&~'002409'~&~	~&~'A'~&~	~&~'Ticket Writer'~&~	~&~'GS STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200512210000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0F'~&~	~&~]RECORD
RECORD[~&~	~&~'00029656'~&~	~&~'200512210000000000'~&~	~&~'37C1865A902BE080E043814FD881E080'~&~	~&~'1'~&~	~&~'002409'~&~	~&~'A'~&~	~&~'Ticket Writer'~&~	~&~'GS STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200512210000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0F'~&~	~&~]RECORD
RECORD[~&~	~&~'00029656'~&~	~&~'200603270000000000'~&~	~&~'37C1865A902EE080E043814FD881E080'~&~	~&~'1'~&~	~&~'002409'~&~	~&~'A'~&~	~&~'Traffic Booth Monitor'~&~	~&~'SUPP STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200512210000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0F'~&~	~&~]RECORD
