HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FINOBJ_BENE_TYP_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ACTV_IND::VARCHAR~&~	~&~LBR_BEN_RT_CAT_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2001'~&~	~&~'R'~&~	~&~'84b64aea-2177-4d25-87e9-f037d86e4ff3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2002'~&~	~&~'E'~&~	~&~'540ea6cf-005d-4826-bd0c-df91f091df48'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2002'~&~	~&~'F'~&~	~&~'e16315e8-27d8-4e3a-9462-04f9995e79f9'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2002'~&~	~&~'G'~&~	~&~'b8f527c9-43a0-44a8-b7b4-950d4c2fe63f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2003'~&~	~&~'F'~&~	~&~'61623cd6-4ac6-43f9-927d-f51589b19fd1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2003'~&~	~&~'G'~&~	~&~'72fdbe91-5aeb-4cb4-9d57-b9f10e919ba5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2003'~&~	~&~'R'~&~	~&~'b6743ad4-108f-4d4d-b096-a7d5dcaa794c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2004'~&~	~&~'E'~&~	~&~'7566374b-90c3-4f83-9cfc-9f5f33151683'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2004'~&~	~&~'F'~&~	~&~'bfe52890-213d-42ff-886d-7d3c8b38d90b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2004'~&~	~&~'G'~&~	~&~'42f087fe-6538-4390-9285-2334f8676fef'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2005'~&~	~&~'F'~&~	~&~'eb64af53-2fb1-4bea-ae97-bfe8d894051c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2005'~&~	~&~'G'~&~	~&~'0c3f9979-9bfc-40ba-bfe8-f96ed68e7356'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2005'~&~	~&~'R'~&~	~&~'affde76b-7476-412a-b04a-82e4fe0a1df8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2008'~&~	~&~'E'~&~	~&~'66bc6cbe-3a77-48b7-9539-f38a1bc7875f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2008'~&~	~&~'F'~&~	~&~'7b478ef3-369d-415b-9e60-8cb3ae98bafc'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2008'~&~	~&~'G'~&~	~&~'ce79daec-8931-49e4-b0d2-d5d67afb1b98'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2010'~&~	~&~'F'~&~	~&~'3dc3211f-154b-4211-a245-00d889da4ea4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2010'~&~	~&~'G'~&~	~&~'63afde12-d8e5-4258-998f-7d469ec7e758'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2170'~&~	~&~'F'~&~	~&~'1803bb62-8a1a-4696-9e47-3fcffa4dca88'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2175'~&~	~&~'F'~&~	~&~'2f952401-bd18-445d-9083-98208e05085f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2200'~&~	~&~'F'~&~	~&~'f235698c-fd83-40b7-9084-d661698ecb07'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2205'~&~	~&~'F'~&~	~&~'d39fcd57-4ae3-4749-ad2c-4691ccc24719'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2280'~&~	~&~'F'~&~	~&~'1fd9a669-c137-4ad9-a849-133acb52453e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2280'~&~	~&~'G'~&~	~&~'e7beb5bb-c861-446a-9da2-8bd801179fd1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2280'~&~	~&~'R'~&~	~&~'c7b816cd-eb61-4a49-b872-44aa51e6dbb8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2288'~&~	~&~'E'~&~	~&~'fa96d4b7-980d-4bc0-8da9-b2bb6a148680'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2288'~&~	~&~'F'~&~	~&~'414b04a5-7794-4b38-b85e-3071d0b8dcef'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2288'~&~	~&~'G'~&~	~&~'77e53ba6-294e-494b-8af6-d6c126ffd28d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2290'~&~	~&~'F'~&~	~&~'b21cc64d-9843-40ba-88dc-5747366d6213'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2300'~&~	~&~'F'~&~	~&~'9d3860ee-8792-4361-a924-c7c99a5131fc'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2301'~&~	~&~'F'~&~	~&~'35168c6c-0bbd-4303-abfd-1bf1f368e2b4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2302'~&~	~&~'F'~&~	~&~'6175c39c-c489-42ed-9f09-7e54bcc2583e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2303'~&~	~&~'F'~&~	~&~'24a31a9c-2ebd-4238-bad8-c30c5c1e238c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2304'~&~	~&~'F'~&~	~&~'45515017-b605-49a3-9aab-f1f616e5761b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2305'~&~	~&~'F'~&~	~&~'8b49eb4d-8b60-4c23-a956-6ede75907a6f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2306'~&~	~&~'F'~&~	~&~'7133ac3a-1216-480e-9113-2f7ce9b731dc'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2307'~&~	~&~'F'~&~	~&~'b3f7d76e-b8e2-4594-be73-6e1fcb9ea851'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2310'~&~	~&~'F'~&~	~&~'373b5d3b-25e5-4a87-927e-73706923d2a4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2311'~&~	~&~'F'~&~	~&~'5ea1e264-56aa-4dd5-8ba0-21231526e2c3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2312'~&~	~&~'F'~&~	~&~'1c247ae6-877c-4472-ab9b-e68d396680cf'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2313'~&~	~&~'F'~&~	~&~'5574f3b4-c347-4918-b082-c6f78d00baae'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2320'~&~	~&~'F'~&~	~&~'6af94a5d-2346-495a-9239-aa2c2b4b337f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2331'~&~	~&~'N'~&~	~&~'f1f9dd17-c834-4070-8d84-fd8acb8f79b0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2332'~&~	~&~'N'~&~	~&~'a31d8151-0274-48c0-a8db-412270c02d67'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2340'~&~	~&~'F'~&~	~&~'9b00079d-459f-4e15-9ca7-37fb12732a99'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2340'~&~	~&~'N'~&~	~&~'4d0fe086-bb38-4af6-8cfa-c1d42ff4ff87'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2341'~&~	~&~'N'~&~	~&~'8bc29e3b-20f1-4ec0-a834-9e5590a0bc17'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2349'~&~	~&~'F'~&~	~&~'09121884-b183-4f9b-a4d5-0a9651878e5c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2350'~&~	~&~'N'~&~	~&~'732f9778-fb05-42a7-b64f-67c11be59363'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2351'~&~	~&~'N'~&~	~&~'94e0b873-ec83-4dab-9267-f631f544b6d6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2360'~&~	~&~'N'~&~	~&~'16464daf-d32e-4b5e-9653-c61f7664835e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2361'~&~	~&~'N'~&~	~&~'4175221b-0a25-4331-90a9-90d351f73423'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2362'~&~	~&~'F'~&~	~&~'5efb8b9f-df8f-4d15-9dc9-684f14f6c15a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2364'~&~	~&~'F'~&~	~&~'971f795d-e3ce-46de-a289-05883869ab31'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2370'~&~	~&~'N'~&~	~&~'db397797-c3b3-4dc3-94e4-c21cef2684d2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2381'~&~	~&~'N'~&~	~&~'097d5a1a-fe15-4818-9fae-4ddaed62eb2f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2382'~&~	~&~'N'~&~	~&~'6021271e-bd7e-433d-a1ef-a791a6fa0a16'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2383'~&~	~&~'N'~&~	~&~'6c83720c-bf51-4dda-937c-50075eb53a02'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2384'~&~	~&~'N'~&~	~&~'7b18273c-8533-4aff-b93d-021273d28706'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2387'~&~	~&~'N'~&~	~&~'3b5952f3-a10c-480d-9c6e-c0fb1c8d228e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2388'~&~	~&~'N'~&~	~&~'35ecac96-8ecf-4abc-b860-b29fbdb1feb5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2390'~&~	~&~'N'~&~	~&~'e246e388-dedc-4e51-9b5d-e93f31a6867f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2391'~&~	~&~'N'~&~	~&~'739bcb50-d7c6-414e-943b-bbf3c11a15b0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2392'~&~	~&~'F'~&~	~&~'c292ea2b-a3ec-4608-93ae-de557c6abef6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2394'~&~	~&~'F'~&~	~&~'04d091e1-e190-4881-a897-ae8767c02074'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2400'~&~	~&~'F'~&~	~&~'b1c8cd6b-b3b1-4f26-bcba-ec20ebe87a8f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2400'~&~	~&~'G'~&~	~&~'bd9be197-a057-4990-9e57-fff0d280ac33'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2400'~&~	~&~'R'~&~	~&~'d9522d79-6825-4e3d-bffa-635678873ead'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2401'~&~	~&~'F'~&~	~&~'64b1a675-bf0d-4f78-ac75-1de16220b8e9'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2401'~&~	~&~'G'~&~	~&~'de4c0f18-521c-4887-9901-94d01921234e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2401'~&~	~&~'R'~&~	~&~'dbd34d46-3704-4cd4-89d3-844cb661ec25'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2402'~&~	~&~'E'~&~	~&~'cf6d5076-d927-4485-89ec-0a23e8880e8a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2402'~&~	~&~'F'~&~	~&~'53465cbc-489d-4c8e-97d8-f0789fea44e4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2402'~&~	~&~'G'~&~	~&~'7b4829b4-00c4-47ad-bf44-4b75cc6bc48f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2403'~&~	~&~'F'~&~	~&~'5dad18ce-7537-49aa-8dd4-343233e3381c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2403'~&~	~&~'G'~&~	~&~'d718badc-4554-47cc-90d1-75cfd0d6a051'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2403'~&~	~&~'R'~&~	~&~'8f44c1b9-fe0e-455f-a83d-5dc9f247878d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2404'~&~	~&~'E'~&~	~&~'c6c15bfb-df12-4404-a38b-516431396c44'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2404'~&~	~&~'F'~&~	~&~'a5569034-502b-4e2c-bca3-5eaded0fa8ba'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2404'~&~	~&~'G'~&~	~&~'feaf9b1a-a460-4233-b334-e3817fcf9bb5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2405'~&~	~&~'F'~&~	~&~'9d2ae550-58e2-4dce-97dd-1b5e7c008415'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2405'~&~	~&~'G'~&~	~&~'dbca4019-99bb-4f74-95f2-10a746a8e8b3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2405'~&~	~&~'R'~&~	~&~'ebf8866f-b9a4-444c-9eed-869618b0f839'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2408'~&~	~&~'E'~&~	~&~'5d16a5b9-4093-455c-a5c5-51d216da1b70'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2408'~&~	~&~'F'~&~	~&~'7b7a9b0d-f112-4525-8759-883427da315f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2408'~&~	~&~'G'~&~	~&~'bac1f125-7f3b-44b1-81cf-d52aa527a875'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2420'~&~	~&~'F'~&~	~&~'02ceca2a-b19a-495c-8b66-121a194e51bf'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2425'~&~	~&~'E'~&~	~&~'a1e9a3c1-c8f0-4b5a-956f-654324cb0baf'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2425'~&~	~&~'F'~&~	~&~'03824dfe-2231-4f39-ab32-9444d24abe72'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2425'~&~	~&~'G'~&~	~&~'bc87c9bd-3fdb-4fdf-98d8-fac1673c6e20'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2428'~&~	~&~'F'~&~	~&~'899db021-e148-479b-be34-0f83868da557'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2450'~&~	~&~'F'~&~	~&~'dba7303d-3c2b-4a63-bb95-e59c1c371b80'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2455'~&~	~&~'F'~&~	~&~'f520b86e-11b5-4c6b-9c75-077191930517'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2458'~&~	~&~'F'~&~	~&~'f8d57ea1-a3bd-42b5-b629-d3cbc8289084'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2480'~&~	~&~'F'~&~	~&~'b8866aa8-7dfd-4e1d-afbb-a4fbc095edf9'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2480'~&~	~&~'G'~&~	~&~'2f82664a-e36a-4045-a22c-5a44e516b840'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2480'~&~	~&~'R'~&~	~&~'993f3c86-081c-4f4c-9c78-122b01675253'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2488'~&~	~&~'E'~&~	~&~'0836cb93-5792-4ebb-b965-7c07fcaae4ac'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2488'~&~	~&~'F'~&~	~&~'30e0f423-5dbb-4d31-bde5-8fbaff9faad0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2488'~&~	~&~'G'~&~	~&~'d3b68614-8fe6-46d9-9ee8-801510ac736b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2500'~&~	~&~'B'~&~	~&~'620ff61b-0650-49b7-bdae-97977db8baeb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2500'~&~	~&~'F'~&~	~&~'224f69cf-9497-49bd-a735-8b603185e84a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2500'~&~	~&~'G'~&~	~&~'8a7b1587-c40b-4707-9af7-f0fb707b2e83'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2502'~&~	~&~'B'~&~	~&~'f6c1f643-dc4a-410c-abe7-8dc19205ccb2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2502'~&~	~&~'F'~&~	~&~'f28fe00c-2580-4cb2-8d6d-ac076d7a8c25'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2502'~&~	~&~'G'~&~	~&~'9c57de86-ca45-429b-baf6-a89d9c9bd1ec'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2504'~&~	~&~'B'~&~	~&~'eb2f8094-74e8-488f-abb5-c2894a6b0e9e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'SB'~&~	~&~'2504'~&~	~&~'F'~&~	~&~'31df9981-efb5-48c9-b2ed-444d53dc3024'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
