HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~FIN_OBJ_SUB_TYPE_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~CPTLZTN_FOBJ_CD::VARCHAR~&~	~&~ACCUM_DEPR_FOBJ_CD::VARCHAR~&~	~&~DEPR_EXP_FOBJ_CD::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'CM'~&~	~&~'34567fb8-0a05-45b8-bdbc-5cceedf77d2f'~&~	~&~'2'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'CO'~&~	~&~'9fa192d2-ea1e-4148-81c6-15130707fd0d'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'CP'~&~	~&~'21250610-8d8c-4e5e-bd0e-51855988d6cd'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'ES'~&~	~&~'dd1d8632-554e-4d1e-b3da-488f3d484133'~&~	~&~'2'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5156'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'IF'~&~	~&~'7ca1ea55-715d-4098-9e54-fa86a8294532'~&~	~&~'2'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5157'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'LA'~&~	~&~'d8da63c7-5ba3-4533-bcb5-f1dd85445d39'~&~	~&~'2'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'LE'~&~	~&~'d47f6830-424f-4dc2-bf88-eebfa6bb6663'~&~	~&~'2'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5158'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'LF'~&~	~&~'79b5b7d6-6a9a-4b76-91f0-2c53edad1142'~&~	~&~'2'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'LI'~&~	~&~'a43b83d9-1772-4c7b-a94a-fd796f9e5a40'~&~	~&~'2'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'LR'~&~	~&~'ed138137-0ded-4479-a343-a83e744b9ddd'~&~	~&~'2'~&~	~&~'8665'~&~	~&~'8965'~&~	~&~'5119'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'UC'~&~	~&~'5303383f-1f2b-4666-82e8-640e32a2b2b6'~&~	~&~'2'~&~	~&~'8618'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'UF'~&~	~&~'55add91a-80ce-488c-98fd-aaee6ae84bd5'~&~	~&~'2'~&~	~&~'8619'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'UO'~&~	~&~'a0a72e06-062a-47f4-89e5-fea235e6c3a6'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'AM'~&~	~&~'dca95c6f-48fd-4066-85f5-3d6bf4979907'~&~	~&~'2'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'BD'~&~	~&~'de01214a-aef1-4826-b1a0-d8007dc0c21a'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'BF'~&~	~&~'51e967fe-3fb2-444b-a8fd-c854c6e9de5a'~&~	~&~'2'~&~	~&~'8605'~&~	~&~'8905'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'BI'~&~	~&~'9a4978cb-9888-4aba-ae10-fd4623977aca'~&~	~&~'2'~&~	~&~'8629'~&~	~&~'8929'~&~	~&~'5129'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'C2'~&~	~&~'b053166e-affa-49e6-8b63-9a48d0bc318d'~&~	~&~'2'~&~	~&~'8628'~&~	~&~'8928'~&~	~&~'5128'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'CF'~&~	~&~'ea248c8e-fd00-4e7c-b1d4-671ff7b13efb'~&~	~&~'2'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'CL'~&~	~&~'c54487ed-ee91-40f2-a0fe-53e9c285eae3'~&~	~&~'2'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'CM'~&~	~&~'baea8bc1-b624-4a3d-ab84-99f60509ec23'~&~	~&~'2'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'CO'~&~	~&~'46553b63-7d27-40d4-8853-83e047735874'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'CP'~&~	~&~'c1cce838-032a-4058-9a94-12ff57d741f0'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'ES'~&~	~&~'eaac0ef1-1c80-467e-80a8-45dd297dc142'~&~	~&~'2'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5156'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'IF'~&~	~&~'87b4e0e7-2834-419e-8d17-c493e7fb9307'~&~	~&~'2'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5157'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'LA'~&~	~&~'28cba539-37dc-447f-afff-4391cbb35d3f'~&~	~&~'2'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'LE'~&~	~&~'b591ed31-2ca4-4f09-bfbb-15da969cda3e'~&~	~&~'2'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5158'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'LF'~&~	~&~'816d9ed7-6fef-4d42-9566-2a4a235a662e'~&~	~&~'2'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'LI'~&~	~&~'8b239674-5d6e-4136-8308-378c4dbadc39'~&~	~&~'2'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'LR'~&~	~&~'927fecbb-2c78-4d69-af00-a6986e8ee319'~&~	~&~'2'~&~	~&~'8665'~&~	~&~'8965'~&~	~&~'5119'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'UC'~&~	~&~'b4b41bba-0927-4618-8083-eb0ff36e2a37'~&~	~&~'2'~&~	~&~'8618'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'UF'~&~	~&~'d1547ed5-e33b-4cb7-9c96-8a8e46d5c3b1'~&~	~&~'2'~&~	~&~'8619'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'UO'~&~	~&~'30af8d10-4aca-4d0e-9c74-17d776e1dcbb'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'AM'~&~	~&~'a2b86482-5940-4052-b2fb-e9a0fc4e8e56'~&~	~&~'2'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'BD'~&~	~&~'918e7c6d-08ac-42a7-b9cd-5becddd8fa69'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'BF'~&~	~&~'40f70fb5-4dd0-4c2f-a88e-7887f92aa729'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'CF'~&~	~&~'dfa2099d-ce62-4f22-9085-bdfd636cdff3'~&~	~&~'2'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'CL'~&~	~&~'5152f2f9-1711-487c-9631-8a9c4dec7dcf'~&~	~&~'2'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'CM'~&~	~&~'b9990864-9f72-40de-9902-0148fb3e8e29'~&~	~&~'2'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'CO'~&~	~&~'e4924d2c-ecb7-4ea8-b41e-bf08213943db'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'CP'~&~	~&~'fe9842aa-6359-4f90-a525-9028d146b4cd'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'ES'~&~	~&~'54f7a3ef-4fba-4d13-ae07-ece9f6901f9c'~&~	~&~'2'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'IF'~&~	~&~'7597e1c4-7b7f-491b-b200-c61b441b2dda'~&~	~&~'2'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'LA'~&~	~&~'60d88a19-8b5b-4fa5-9c28-ec76f44c63dc'~&~	~&~'2'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'LE'~&~	~&~'a054bf0c-fa78-4dfc-8c2c-511fecfaba33'~&~	~&~'2'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'LF'~&~	~&~'c3827982-e799-4202-8f99-9d74873f03e2'~&~	~&~'2'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'LI'~&~	~&~'2abeb6c5-5e04-4ae8-9d34-ffe6fe509c4a'~&~	~&~'2'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'UC'~&~	~&~'66737fe9-066f-48d5-9dfc-f124ea54e56c'~&~	~&~'2'~&~	~&~'8618'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'UF'~&~	~&~'288ca6f3-4288-4b51-8acb-d457a16897d4'~&~	~&~'2'~&~	~&~'8619'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'UO'~&~	~&~'98fb0667-a3eb-4f2d-9857-b4b8e9aec426'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'AM'~&~	~&~'f9cc1e7f-6fed-440c-95f5-161cbdf741da'~&~	~&~'2'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'BD'~&~	~&~'c5cabc85-efc3-45f2-a5d7-dab4db3bdce8'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'BF'~&~	~&~'54d0cac0-91c5-4a9c-bdda-77386b03f4a1'~&~	~&~'2'~&~	~&~'8605'~&~	~&~'8905'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'BI'~&~	~&~'0e824a40-077d-4f90-852e-5abcf7ff84b7'~&~	~&~'2'~&~	~&~'8629'~&~	~&~'8929'~&~	~&~'5129'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'BR'~&~	~&~'3f577e23-2b73-4ec6-b2b9-05b9ecf15fb4'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8907'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'BX'~&~	~&~'44b0af9d-0153-49f7-af51-582608c90a6b'~&~	~&~'2'~&~	~&~'8640'~&~	~&~'8945'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'BY'~&~	~&~'397ed860-6f33-43df-8dea-0e0e86a521d7'~&~	~&~'2'~&~	~&~'8641'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'C1'~&~	~&~'503dc333-17f7-432f-bb91-defc1398cd4b'~&~	~&~'2'~&~	~&~'8627'~&~	~&~'8927'~&~	~&~'5127'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'C2'~&~	~&~'a08a830a-a8ee-443f-bbb9-4a688189c112'~&~	~&~'2'~&~	~&~'8628'~&~	~&~'8928'~&~	~&~'5128'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'CF'~&~	~&~'d13bf76d-6d68-4071-bcc2-4b4207b20544'~&~	~&~'2'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'CL'~&~	~&~'37e523df-2005-402d-b7aa-1ced10d305b3'~&~	~&~'2'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'CM'~&~	~&~'66a6de45-fc7f-4b14-b853-ff95e40fd180'~&~	~&~'2'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'CO'~&~	~&~'5b2fe6a1-1583-438e-ba62-f77db2407b00'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'CP'~&~	~&~'59f1eb6d-c45d-44ba-b380-afb1cd9ebdc1'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'ES'~&~	~&~'8a17a42a-efa3-44ff-afb9-f3d030794e18'~&~	~&~'2'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5156'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'IF'~&~	~&~'f5d8d43c-d1d3-42b1-9b5a-e9d2c9048e32'~&~	~&~'2'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5157'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'LA'~&~	~&~'65e5f563-587d-465f-9479-c588741baed0'~&~	~&~'2'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'LE'~&~	~&~'833498e8-798c-4eea-94f8-ea3e52d66346'~&~	~&~'2'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5158'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'LF'~&~	~&~'a748dfc9-5198-4ef4-8ccd-7aaa53fce914'~&~	~&~'2'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'LI'~&~	~&~'721a02e6-340e-4f5d-a6ea-f497ac822176'~&~	~&~'2'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'LR'~&~	~&~'869b10f6-8ad4-44b2-998a-a77bfad18c0f'~&~	~&~'2'~&~	~&~'8665'~&~	~&~'8965'~&~	~&~'5119'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'UC'~&~	~&~'f0788239-0a78-4b70-ab56-6acac9dfaf8f'~&~	~&~'2'~&~	~&~'8618'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'UF'~&~	~&~'badc450b-8c73-44ef-91ba-8901dec4979a'~&~	~&~'2'~&~	~&~'8619'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'UO'~&~	~&~'cf960c43-50dc-44c2-9728-ca4029275421'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'AM'~&~	~&~'723d990b-8f06-4d7e-ab5e-cee2a694e93b'~&~	~&~'2'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'BD'~&~	~&~'fe160458-c509-4c1a-92ac-f8f2f0ffbefc'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'BF'~&~	~&~'542946e9-66d4-4fed-b197-80257511302b'~&~	~&~'2'~&~	~&~'8605'~&~	~&~'8905'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'BI'~&~	~&~'966a87d8-defa-4f27-b627-8c8ee6243583'~&~	~&~'2'~&~	~&~'8629'~&~	~&~'8929'~&~	~&~'5129'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'BR'~&~	~&~'478443bd-6f34-4f67-8ad3-3711e78d5f3e'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8907'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'BX'~&~	~&~'9433a883-851b-4af2-adea-8c277985e1b6'~&~	~&~'2'~&~	~&~'8640'~&~	~&~'8945'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'BY'~&~	~&~'92a00172-34b7-4920-bba5-ba383871d7d8'~&~	~&~'2'~&~	~&~'8641'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'C1'~&~	~&~'de6f7b1e-4d34-4863-9fdb-3aa69ac2e108'~&~	~&~'2'~&~	~&~'8627'~&~	~&~'8927'~&~	~&~'5127'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'C2'~&~	~&~'669c4de5-9283-4665-ae24-4ae95d07a1f9'~&~	~&~'2'~&~	~&~'8628'~&~	~&~'8928'~&~	~&~'5128'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'CF'~&~	~&~'f6625fa3-3e1e-49b6-8f1b-646572b09359'~&~	~&~'2'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'CL'~&~	~&~'62132b00-5dce-436a-9481-ba8956c1e47b'~&~	~&~'2'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'CM'~&~	~&~'9a3a1898-e0bb-479c-b4d8-444b6f993025'~&~	~&~'2'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'CO'~&~	~&~'2ec1bd0e-e1b5-418b-b871-8f164c9a65a3'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'CP'~&~	~&~'2ffe7931-5553-4a4b-a542-a1127aabec89'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'ES'~&~	~&~'7cede644-5d9c-412f-b89b-ba6c77e93e1d'~&~	~&~'2'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5156'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'IF'~&~	~&~'cdf619ca-dcbb-403b-a9c0-494e88d392c4'~&~	~&~'2'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5157'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'LA'~&~	~&~'f9c88a48-05b4-4dcc-8e37-bc84cc50a7ab'~&~	~&~'2'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'LE'~&~	~&~'aff89622-579f-47c6-9764-6822af7a955e'~&~	~&~'2'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5158'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'LF'~&~	~&~'461c7f1a-4977-4599-8cc4-a90e13942ac8'~&~	~&~'2'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'LI'~&~	~&~'fcbf4914-dcb5-4dfe-b867-efd3d7183f69'~&~	~&~'2'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'LR'~&~	~&~'11199f41-cbb8-4ef7-8ca9-8562c9f6e6e8'~&~	~&~'2'~&~	~&~'8665'~&~	~&~'8965'~&~	~&~'5119'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'NA'~&~	~&~'d4a4e33e-9df7-4bfe-a55c-e97fc11b6c9b'~&~	~&~'2'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'UC'~&~	~&~'9ea2e0c7-2e7e-4739-8b88-c1d57d9c2383'~&~	~&~'2'~&~	~&~'8618'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'UF'~&~	~&~'10b1c449-9448-442c-954e-a7b9c3ed0b99'~&~	~&~'2'~&~	~&~'8619'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
