HEADER[~&~	~&~CPTLAST_NBR::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ORG_CPTLAST_TYP_ID::VARCHAR~&~	~&~CPTLAST_ORGTAG_NBR::VARCHAR~&~	~&~ORG_TXT::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'369803'~&~	~&~'45086F424546C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'370535'~&~	~&~'45086F42458FC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'370658'~&~	~&~'45086F4245EAC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'ASSET TAG LOCATED ON TAPE DRIVE'~&~	~&~]RECORD
RECORD[~&~	~&~'370937'~&~	~&~'45086F424590C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'371277'~&~	~&~'45086F424591C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'371807'~&~	~&~'45086F424593C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'INTERNAL TO IU011183 & IU011165'~&~	~&~]RECORD
RECORD[~&~	~&~'372350'~&~	~&~'45086F42459BC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'LOCATED AT MSU CONTACT PERSON BILL LYNCH'~&~	~&~]RECORD
RECORD[~&~	~&~'372971'~&~	~&~'45086F424594C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'373120'~&~	~&~'45086F424595C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'373129'~&~	~&~'45086F4245EDC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'373429'~&~	~&~'45086F4245B1C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'373505'~&~	~&~'45086F42454DC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'373727'~&~	~&~'45086F424596C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'373785'~&~	~&~'45086F424597C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'373913'~&~	~&~'45086F42459CC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'LOCATED AT MSU CONTACT PERSON BILL LYNCH'~&~	~&~]RECORD
RECORD[~&~	~&~'374050'~&~	~&~'45086F42459DC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'LOCATED AT MSU CONTACT PERSON BILL LYNCH'~&~	~&~]RECORD
RECORD[~&~	~&~'374192'~&~	~&~'45086F42459EC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'TOO DELICATE TO TAG'~&~	~&~]RECORD
RECORD[~&~	~&~'374194'~&~	~&~'45086F42459FC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'LOCATED AT MSU CONTACT BILL LYNCH'~&~	~&~]RECORD
RECORD[~&~	~&~'374195'~&~	~&~'45086F4245A0C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'LOCATED AT MSU CONTACT BILL LYNCH'~&~	~&~]RECORD
RECORD[~&~	~&~'374196'~&~	~&~'45086F4245A1C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'LOCATED AT MSU CONTACT BILL LYNCH'~&~	~&~]RECORD
RECORD[~&~	~&~'374197'~&~	~&~'45086F4245A2C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'LOCATED AT MSU CONTACT BILL LYNCH'~&~	~&~]RECORD
RECORD[~&~	~&~'374584'~&~	~&~'45086F424598C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'374635'~&~	~&~'45086F4245A3C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'T00 DELICATE TO TAG LOCATED AT MSU CONTACT BILL LYNCH'~&~	~&~]RECORD
RECORD[~&~	~&~'374636'~&~	~&~'45086F4245A4C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'TOO DELICATE TO TAG LOCATED AT MSU CONTACT BILL LYNCH'~&~	~&~]RECORD
RECORD[~&~	~&~'374637'~&~	~&~'45086F4245A5C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'TOO DELICATE TO TAG LOCATED AT MSU CONTACT BILL LYNCH'~&~	~&~]RECORD
RECORD[~&~	~&~'374638'~&~	~&~'45086F4245A6C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'TOO DELICATE TO TAG LACATED AT MSU CONTACT BILL LYNCH'~&~	~&~]RECORD
RECORD[~&~	~&~'375901'~&~	~&~'45086F424599C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'375942'~&~	~&~'45086F42459AC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'376410'~&~	~&~'45086F4245A8C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'TOO DELICATE TO TAG'~&~	~&~]RECORD
RECORD[~&~	~&~'376411'~&~	~&~'45086F4245A9C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'TOO DELICATE TO TAG'~&~	~&~]RECORD
RECORD[~&~	~&~'376497'~&~	~&~'45086F4245AFC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'376600'~&~	~&~'45086F424653C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'376601'~&~	~&~'45086F424651C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'376724'~&~	~&~'45086F4245A7C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'376728'~&~	~&~'45086F4245ABC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'IN LAB C235'~&~	~&~]RECORD
RECORD[~&~	~&~'377192'~&~	~&~'45086F4245ADC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'TAG IS ON CAMERA CONTROLLER IN ROOM A119'~&~	~&~]RECORD
RECORD[~&~	~&~'377193'~&~	~&~'45086F4245AAC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'377208'~&~	~&~'45086F424634C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'TOO DELICATE TO TAG LOCATED AT MSU CONTACT BILL LYNCH'~&~	~&~]RECORD
RECORD[~&~	~&~'377231'~&~	~&~'45086F4245ACC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'IN LAB C235'~&~	~&~]RECORD
RECORD[~&~	~&~'377428'~&~	~&~'45086F4245AEC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'TOO DELICATE TO TAG LOCATED AT MSU CONTACT BILL LYNCH'~&~	~&~]RECORD
RECORD[~&~	~&~'377429'~&~	~&~'45086F424635C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'TOO DELICATE TO TAG LOCATED AT MSU CONTACT BILL LYNCH'~&~	~&~]RECORD
RECORD[~&~	~&~'377430'~&~	~&~'45086F4245D2C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Really in room 421.'~&~	~&~]RECORD
RECORD[~&~	~&~'377537'~&~	~&~'45086F4245B0C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'378060'~&~	~&~'45086F4245B2C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'378072'~&~	~&~'45086F424626C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Located in hallway outside 327'~&~	~&~]RECORD
RECORD[~&~	~&~'378084'~&~	~&~'45086F4245B3C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'378310'~&~	~&~'45086F4245B6C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Optima L-90K Preparative Ultra-Centrifuge'~&~	~&~]RECORD
RECORD[~&~	~&~'378330'~&~	~&~'45086F4245BFC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'378435'~&~	~&~'45086F4245B4C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'378797'~&~	~&~'45086F4245B5C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'379163'~&~	~&~'45086F4245B7C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'379196'~&~	~&~'45086F4245B8C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'379420'~&~	~&~'45086F4245B9C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'379603'~&~	~&~'45086F4245BAC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'379738'~&~	~&~'45086F4245BBC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'379802'~&~	~&~'45086F4245BCC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'379832'~&~	~&~'45086F4245C1C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~'883534'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'379975'~&~	~&~'45086F4245BDC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'379995'~&~	~&~'45086F4245D8C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'(hallway)'~&~	~&~]RECORD
RECORD[~&~	~&~'380137'~&~	~&~'45086F4245BEC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'380890'~&~	~&~'45086F4245C0C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'380956'~&~	~&~'45086F4245DAC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Located in hallway outside 327'~&~	~&~]RECORD
RECORD[~&~	~&~'380957'~&~	~&~'45086F4245D9C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Located in hallway outside 327'~&~	~&~]RECORD
RECORD[~&~	~&~'381198'~&~	~&~'45086F4245C4C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'381486'~&~	~&~'45086F4245C2C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'382337'~&~	~&~'45086F4245C3C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'382801'~&~	~&~'45086F4245C5C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'382842'~&~	~&~'45086F4245C6C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'382916'~&~	~&~'45086F4245C7C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'382924'~&~	~&~'45086F4245D3C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'TOO DELICATE TO TAG'~&~	~&~]RECORD
RECORD[~&~	~&~'382925'~&~	~&~'45086F4245D4C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'TOO DELICATE TO TAG'~&~	~&~]RECORD
RECORD[~&~	~&~'383243'~&~	~&~'45086F4245C8C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'383244'~&~	~&~'45086F4245C9C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'383324'~&~	~&~'45086F4245CAC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'383333'~&~	~&~'45086F4245CBC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'383559'~&~	~&~'45086F4245D5C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'TOO DELICATE TO TAG LOCATED AT MSU CONTACT BILL LYNCH'~&~	~&~]RECORD
RECORD[~&~	~&~'383562'~&~	~&~'45086F4245CCC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Internal to S/N 55871 and 7H526'~&~	~&~]RECORD
RECORD[~&~	~&~'383677'~&~	~&~'45086F4245CDC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'to be merged with tag IU010032 (software)'~&~	~&~]RECORD
RECORD[~&~	~&~'383756'~&~	~&~'45086F4245CEC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'383823'~&~	~&~'45086F4245D1C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'383904'~&~	~&~'45086F4245D6C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Orginal Asset Number 371056, credit appled to wrong asset.'~&~	~&~]RECORD
RECORD[~&~	~&~'384036'~&~	~&~'45086F4245E2C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'TOO DELICATE TO TAG LOCATED AT MSU CONTACT BILL LYNCH'~&~	~&~]RECORD
RECORD[~&~	~&~'384946'~&~	~&~'45086F4245D7C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'385036'~&~	~&~'45086F424623C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Located in hallway outside 015'~&~	~&~]RECORD
RECORD[~&~	~&~'385158'~&~	~&~'45086F4245DBC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'385442'~&~	~&~'45086F4245DCC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'385443'~&~	~&~'45086F4245DDC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'385444'~&~	~&~'45086F4245DEC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'385445'~&~	~&~'45086F4245DFC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'385446'~&~	~&~'45086F4245E0C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'385447'~&~	~&~'45086F4245E1C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'385770'~&~	~&~'45086F4245E4C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'SERIAL # IS ON RACK'~&~	~&~]RECORD
RECORD[~&~	~&~'385771'~&~	~&~'45086F4245E3C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'SERIAL # IS LISTED ON RACK'~&~	~&~]RECORD
RECORD[~&~	~&~'386025'~&~	~&~'45086F4245E6C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Jim Bever's Lab'~&~	~&~]RECORD
RECORD[~&~	~&~'386042'~&~	~&~'45086F4245E5C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'386167'~&~	~&~'45086F4245EEC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'386266'~&~	~&~'45086F424637C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'new s/n--other one sent back'~&~	~&~]RECORD
RECORD[~&~	~&~'386571'~&~	~&~'45086F4245E7C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'386572'~&~	~&~'45086F4245E8C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'386573'~&~	~&~'45086F4245E9C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'387959'~&~	~&~'45086F4245EBC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'391006'~&~	~&~'45086F424602C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'391092'~&~	~&~'45086F424606C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'391093'~&~	~&~'45086F424603C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'391116'~&~	~&~'45086F424600C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Could be in any of Winkler centriguges'~&~	~&~]RECORD
RECORD[~&~	~&~'391129'~&~	~&~'45086F424608C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'391145'~&~	~&~'45086F424609C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'391147'~&~	~&~'45086F424607C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'391159'~&~	~&~'45086F42460EC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Down to zero will retire.'~&~	~&~]RECORD
RECORD[~&~	~&~'391189'~&~	~&~'45086F42460AC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'391196'~&~	~&~'45086F4245FFC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'391236'~&~	~&~'45086F42460CC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'391237'~&~	~&~'45086F42460BC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'391329'~&~	~&~'45086F42460DC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'391563'~&~	~&~'45086F424611C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'LOCATED IN ROOM A140, BL072'~&~	~&~]RECORD
RECORD[~&~	~&~'391717'~&~	~&~'45086F424610C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'391757'~&~	~&~'45086F42460FC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Asset won't arrive until 04/08 Terms:  40% payable with order, 40% payable with system shipment, 20% payable with cold probe acceptance'~&~	~&~]RECORD
RECORD[~&~	~&~'392150'~&~	~&~'45086F424612C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'392151'~&~	~&~'45086F424615C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'392152'~&~	~&~'45086F424613C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'392153'~&~	~&~'45086F424614C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'392164'~&~	~&~'45086F42461CC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'LOCATED IN STAND UP REFRIGERATOR'~&~	~&~]RECORD
RECORD[~&~	~&~'392209'~&~	~&~'45086F424617C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'392210'~&~	~&~'45086F424619C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'392211'~&~	~&~'45086F42461AC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'392212'~&~	~&~'45086F424618C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'392291'~&~	~&~'45086F42461EC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Down to zero will retire'~&~	~&~]RECORD
RECORD[~&~	~&~'392805'~&~	~&~'45086F42461DC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'ASSET LOCATED IN ROOM A348'~&~	~&~]RECORD
RECORD[~&~	~&~'393021'~&~	~&~'45086F424621C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'S/N HIDDEN BEHIND PANEL COULD NOT OPEN BECDAUSE MACHINE IS OPERATING'~&~	~&~]RECORD
RECORD[~&~	~&~'393022'~&~	~&~'45086F42461FC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'S/N IS LOCATED ON RACK'~&~	~&~]RECORD
